Split,Fingerprint,Model,Acc_train,BalAcc_train,F1_train,MCC_train,Acc_CV,BalAcc_CV,F1_CV,MCC_CV,Acc_test,BalAcc_test,F1_test,MCC_test,Time_s
Random,AtomPairs2D,Extra Trees,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6562957540263543,0.6350687420730553,0.6539386005509955,0.47356344364487224,0.6899736147757256,0.6821971278283376,0.6908594614511167,0.53150471573832,13.937535285949707
Random,AtomPairs2D,Gradient Boosting,0.8462664714494875,0.8323101784770667,0.8441087964766847,0.7650424001119647,0.6500732064421669,0.6275352346277122,0.6437075662240663,0.4626981733995467,0.6596306068601583,0.6442293014473026,0.6480393730833485,0.4852679953188355,119.33671712875366
Random,AtomPairs2D,XGBoost,0.9202049780380673,0.9116963702116837,0.9197202522574233,0.8781562991280467,0.6555636896046853,0.6354655970666604,0.6525251578283812,0.4723798182057656,0.6912928759894459,0.6775344663129585,0.6822770944883276,0.5333548353766921,14.507972955703735
Random,AtomPairs2D,Hist Gradient Boosting,0.9205710102489019,0.9125286070597087,0.9201828150410368,0.8787151379004176,0.6562957540263543,0.6367296128438739,0.6542699083862549,0.474179722382451,0.6965699208443272,0.6835884308561105,0.6893626647244085,0.540923685382003,136.45720291137695
Random,AtomPairs2D,AdaBoost,0.6211566617862372,0.5956887563308636,0.6141607393893208,0.41674153339156184,0.5735724743777453,0.5481910078999301,0.5667082084548445,0.3437041252131385,0.5897097625329816,0.5728213503491119,0.5792252549020602,0.3768485360810945,17.398627996444702
Random,AtomPairs2D,MLP,0.8092972181551976,0.7893465837000004,0.8044714029828366,0.7087519836963361,0.6453147877013177,0.6279590523140967,0.6442971636562527,0.4588238871169475,0.662269129287599,0.6471153043333056,0.6501318573009336,0.48971959056371767,13.091962337493896
Random,AP2D_Count,Ridge Classifier,0.7386530014641288,0.7285079511227681,0.7386253601230023,0.6019063069240116,0.5874816983894583,0.5726361742624663,0.5879163234754573,0.3728667396909419,0.6081794195250659,0.5995727079596161,0.6020857122341112,0.40907328224800055,0.3137633800506592
Random,AP2D_Count,Logistic Reg (L1),0.6943631039531479,0.6850003646249204,0.6950638592815765,0.5352094495404515,0.5944363103953147,0.5800167795596817,0.5953439714450326,0.3835640153179291,0.6240105540897097,0.6174402031503142,0.6201088636861957,0.4320851705722879,89.40193676948547
Random,AP2D_Count,Logistic Reg (EN),0.6943631039531479,0.6850003646249204,0.6950638592815765,0.5352094495404515,0.5937042459736457,0.579175500220993,0.5946231693792001,0.38245044920741106,0.6240105540897097,0.6174402031503142,0.6201088636861957,0.4320851705722879,89.63422083854675
Random,AP2D_Count,Naive Bayes,0.4128843338213763,0.42247272513393014,0.35767719109117957,0.18734057889533315,0.40043923865300146,0.41125600610043,0.3442717164598162,0.161748673286722,0.391820580474934,0.4043913291721591,0.32034668734121924,0.1483817804453968,0.10982155799865723
Random,AP2D_Count,LDA,0.7397510980966325,0.721906077567581,0.7381991167252453,0.601281132501334,0.5889458272327965,0.5701292400014696,0.5881699933566547,0.3717143932270774,0.6187335092348285,0.6060704734579662,0.6135488742182148,0.4218845577134488,1.1724131107330322
Random,AP2D_Count,KNN,0.7496339677891655,0.7337323186073966,0.7439211442863509,0.6195847123045342,0.6134699853587116,0.5968974118473617,0.6063231034765246,0.4140506836758876,0.633245382585752,0.6241411147460241,0.6240179482032598,0.4488119974933249,0.5270998477935791
Random,AP2D_Count,SVC (RBF),0.2829428989751098,0.33262890775844145,0.15351052866872922,-0.0026109286523023586,0.2796486090775988,0.3278818315915134,0.1636097253887587,-0.013058237463483547,0.3007915567282322,0.3276421854008061,0.16158079786775484,-0.019544729969076007,5.4272990226745605
Random,AP2D_Count,SVC (Linear),0.3685944363103953,0.3974825376434035,0.3444903514223251,0.09899077874446162,0.37079062957540265,0.39248176999445206,0.36267771692855355,0.08901086135389732,0.37994722955145116,0.3996536923041891,0.35469079282411525,0.10557304033450296,3.070894956588745
Random,AP2D_Count,Decision Tree,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6153001464128843,0.6040795674303528,0.6191328200257988,0.41720895725420337,0.6451187335092349,0.643716850394232,0.6504430680720336,0.4697605163401109,1.1301765441894531
Random,AP2D_Count,Random Forest,0.9205710102489019,0.9170377957373047,0.9211836885430287,0.8794915187650622,0.6606881405563689,0.6394859339614244,0.6577648525232747,0.4804131801407435,0.6886543535620053,0.6801839890092375,0.6869130400252703,0.5287584388214148,12.301379203796387
Random,AP2D_Count,Extra Trees,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6683748169838946,0.6494655999104905,0.6677852488289784,0.4932574855392621,0.6952506596306068,0.6882510923714897,0.6971835007089907,0.5401038548401148,13.35570216178894
Random,AP2D_Count,Gradient Boosting,0.8502928257686676,0.8348123933873873,0.8474009355939114,0.7716834636279699,0.657393850658858,0.634509942440659,0.6516844526917396,0.4737157862403384,0.6701846965699209,0.6551223177757368,0.6590867468092051,0.5015394360868329,148.95159339904785
Random,AP2D_Count,XGBoost,0.9143484626647145,0.9037569652820717,0.9132883256380785,0.8694869117039407,0.6661786237188873,0.6448871187972726,0.6627302676210179,0.48880119117114523,0.6899736147757256,0.6767362402517283,0.680485357297713,0.5315561472366324,18.12824821472168
Random,AP2D_Count,Hist Gradient Boosting,0.9205710102489019,0.9132259267625352,0.9203928922028726,0.8787207247047335,0.6614202049780381,0.6417586132815495,0.6600352449341567,0.4824229217099302,0.6939313984168866,0.6819297803955898,0.6895660202338422,0.5363711395700491,118.20868134498596
Random,AP2D_Count,AdaBoost,0.626281112737921,0.5990273664499853,0.6203577530991413,0.42482301176434006,0.5841874084919473,0.556307559739185,0.5769210858826427,0.35924799891992654,0.5817941952506597,0.5670057424879167,0.5724669899697571,0.3648572360861719,20.629518032073975
Random,AP2D_Count,MLP,0.883601756954612,0.8735261453027233,0.8833710241006841,0.8225326419189082,0.6453147877013177,0.6219076264921694,0.6391188208131612,0.4552243702395423,0.683377308707124,0.6706615077889188,0.6804423192626385,0.5202373338870447,12.004250049591064
Random,CDK_FP,Ridge Classifier,0.8356515373352855,0.8311278413481165,0.8369315526635471,0.7514197342558759,0.5790629575402635,0.5707004906473209,0.5844237602239076,0.36682064788629526,0.6160949868073878,0.6118319160545928,0.6173419579668342,0.4223425842538715,0.7426886558532715
Random,CDK_FP,Logistic Reg (L1),0.8817715959004392,0.8770989807394874,0.882696394586612,0.8207442111358203,0.6138360175695461,0.6014841448813182,0.6166752377828322,0.41547712389734665,0.6398416886543535,0.6349759808994174,0.6405564424297542,0.4569409055480476,210.33197617530823
Random,CDK_FP,Logistic Reg (EN),0.8817715959004392,0.8768171564471378,0.8826155387510835,0.8206333885805327,0.612371888726208,0.5999647768698035,0.6154262862327945,0.4134779274666441,0.6411609498680739,0.6364127625086129,0.6418616390249914,0.458930858186038,215.55786418914795
Random,CDK_FP,Naive Bayes,0.5501464128843339,0.5196738121079602,0.5295083773280379,0.3034831674818472,0.5281844802342606,0.4967579727162506,0.5138030823558927,0.26793631327592965,0.5013192612137203,0.4863695821030713,0.48136464714159355,0.2409231145637691,0.19217514991760254
Random,CDK_FP,LDA,0.8422401171303074,0.8326490404454759,0.8430134371280795,0.7597990886641667,0.5775988286969254,0.5653620126329889,0.5814229037829696,0.36098587424561085,0.6385224274406333,0.629763844506685,0.6394664523259315,0.45346172262603407,4.585611581802368
Random,CDK_FP,KNN,0.7448755490483162,0.730811560796912,0.740608216406744,0.6120271714413394,0.6134699853587116,0.5954142137985016,0.6049001643137545,0.4122470764363006,0.6596306068601583,0.65261966749401,0.65302335256257,0.4871420181166503,0.9617583751678467
Random,CDK_FP,SVC (RBF),0.29099560761347,0.34100185790227294,0.14580016561260958,0.036971013236141284,0.284407027818448,0.33434989331823556,0.13496143201647387,0.006680243999014911,0.3100263852242744,0.3364225455692434,0.1576092571906745,0.020745663320994586,10.320200204849243
Random,CDK_FP,SVC (Linear),0.5274524158125915,0.5275205722402099,0.5279918156370735,0.3066328259522286,0.4912152269399707,0.4857341009037832,0.49349159440519846,0.23905907004672233,0.4841688654353562,0.48528071058754874,0.4822540332379049,0.23775239771135062,7.183473110198975
Random,CDK_FP,Decision Tree,0.9084919472913616,0.9066093119479984,0.9096717105585019,0.8624600419485483,0.5977306002928258,0.5861356611770305,0.6018229435992033,0.3912657720469521,0.6411609498680739,0.6403581190547877,0.6457085975268837,0.46288977606431103,2.3859472274780273
Random,CDK_FP,Random Forest,0.9084919472913616,0.9047395826008527,0.9091990100819586,0.8612629659622411,0.6475109809663251,0.6256033187170099,0.6435572252332296,0.4601632953751987,0.6728232189973615,0.6651215756125165,0.6700100059814532,0.5063288336607621,16.654254913330078
Random,CDK_FP,Extra Trees,0.9084919472913616,0.9066093119479984,0.9096717105585019,0.8624600419485483,0.6471449487554904,0.6284865957369552,0.6457441255223372,0.4609015709500458,0.6662269129287599,0.6594096597603318,0.6674641699542877,0.4963671881203361,22.20017099380493
Random,CDK_FP,Gradient Boosting,0.8341874084919473,0.8207460456192246,0.8320599853423772,0.7468482076812293,0.6453147877013177,0.6235829793190834,0.638904482135801,0.45723604840368826,0.6662269129287599,0.6532915571343391,0.6573132873765254,0.495802417648595,298.25245809555054
Random,CDK_FP,XGBoost,0.9088579795021962,0.8989110771317863,0.9076487105660895,0.8624030254398395,0.6486090775988287,0.6289299092109498,0.6441639128073732,0.463164429019467,0.6767810026385225,0.6657934020002986,0.6660798869086291,0.5128592320114435,37.76603722572327
Random,CDK_FP,Hist Gradient Boosting,0.9092240117130308,0.9003442785758388,0.9084514567742585,0.8624044270638361,0.6478770131771596,0.6294983067695543,0.6463022684058024,0.46232092135576575,0.6781002638522428,0.6662910097889643,0.6677440760808008,0.5142463084958541,276.2855339050293
Random,CDK_FP,AdaBoost,0.6405563689604685,0.6182527884030746,0.6342637716307941,0.4475643681442189,0.5867496339677891,0.5645721703286198,0.5819606185285409,0.36622625475352827,0.5725593667546174,0.5612813237155726,0.5630231683817727,0.3521347453307602,38.11671018600464
Random,CDK_FP,MLP,0.7686676427525623,0.7596886806731367,0.7720132243837067,0.6523431710833061,0.6405563689604685,0.6170792678876665,0.6298686548765008,0.4509661034757184,0.6437994722955145,0.6363817265921298,0.6473437701325063,0.4634675873779517,18.795982599258423
Random,CDK_Extended,Ridge Classifier,0.8202781844802343,0.8160124313584424,0.8220554321371865,0.7283944912145153,0.5834553440702782,0.5733158996186966,0.5872553149423361,0.3713125443430499,0.6292875989445911,0.6228058534750528,0.630514652490045,0.4408160634305877,0.7608168125152588
Random,CDK_Extended,Logistic Reg (L1),0.8707906295754027,0.8660370652951288,0.8716439313683466,0.80398771762097,0.5977306002928258,0.5854823430780353,0.5993876802070642,0.39007140189237893,0.6556728232189973,0.6500819331327806,0.6549262075832539,0.48101831416016705,174.54210782051086
Random,CDK_Extended,Logistic Reg (EN),0.8711566617862372,0.8665874778508043,0.8720512938700554,0.8046270178567805,0.5995607613469985,0.5873816919513146,0.6012474229707925,0.3928007641418994,0.658311345646438,0.6526486582448009,0.6575655704768919,0.48487985851431586,180.23802161216736
Random,CDK_Extended,Naive Bayes,0.47218155197657397,0.45629114032391027,0.4244762507627431,0.21665418622565033,0.4608345534407028,0.4431883732469685,0.41155962831277515,0.1953053074949529,0.4261213720316623,0.42122266330331787,0.378743931876666,0.1502244675715524,0.17565584182739258
Random,CDK_Extended,LDA,0.8235724743777453,0.8145738551497713,0.8243177953470252,0.7314443636721447,0.5797950219619327,0.5660913087601095,0.5816795306158482,0.3620723099399196,0.6385224274406333,0.6297949436757152,0.6380461344543931,0.4532801862054996,5.953294992446899
Random,CDK_Extended,KNN,0.7382869692532943,0.7213641872446094,0.7335832198112955,0.6009529388325145,0.6116398243045388,0.5922176914974572,0.6038764486760483,0.4080230933471491,0.662269129287599,0.652356431476829,0.656527124225761,0.48957061838464383,0.7890474796295166
Random,CDK_Extended,SVC (RBF),0.284407027818448,0.3353808353808354,0.1284553965117539,0.027124601999155475,0.2840409956076135,0.33494905645164713,0.1282936930114596,0.02154529070103074,0.3073878627968338,0.3347763347763348,0.14622252980400638,0.03162895507471787,8.235675811767578
Random,CDK_Extended,SVC (Linear),0.5263543191800878,0.5293191725115335,0.5299156005718162,0.29994541388566454,0.47291361639824303,0.4658294146059656,0.4782699879810669,0.2133481810057072,0.49340369393139843,0.500585528829246,0.4889049711929427,0.24946979768591981,6.464266061782837
Random,CDK_Extended,Decision Tree,0.9121522693997072,0.9106452769475313,0.9132676442167614,0.868169712149542,0.5695461200585652,0.5572870351442362,0.573554669205901,0.3485856274564115,0.5949868073878628,0.5930334066219514,0.5999061774244558,0.3928824017362735,1.3277184963226318
Random,CDK_Extended,Random Forest,0.9121522693997072,0.9088719027071847,0.9128253989965949,0.8668095736348155,0.6475109809663251,0.6232596102994606,0.6406814396938936,0.45903850067830715,0.6807387862796834,0.6730850502183056,0.6802282620067901,0.5171439719806346,14.50343656539917
Random,CDK_Extended,Extra Trees,0.9121522693997072,0.9106452769475313,0.9132676442167614,0.868169712149542,0.6486090775988287,0.6271804797969245,0.6445726518401529,0.46150367966771616,0.6754617414248021,0.6682148992639934,0.6770734133238071,0.5098366837695494,19.81552767753601
Random,CDK_Extended,Gradient Boosting,0.8356515373352855,0.8203667201714024,0.8324683221558257,0.7495381408704708,0.6354319180087847,0.6122958866021014,0.6269353354758759,0.44089716975505033,0.6649076517150396,0.6521678334653203,0.655526956345162,0.49309973239774585,210.64913415908813
Random,CDK_Extended,XGBoost,0.9070278184480234,0.8965750651994311,0.9060182119677502,0.8583012330917289,0.6467789165446559,0.6253992091145877,0.6408417011210745,0.45911449826295025,0.6886543535620053,0.6755751975798732,0.6811378121890976,0.5288156368204361,25.264365673065186
Random,CDK_Extended,Hist Gradient Boosting,0.9125183016105417,0.9043940350399402,0.9120900798463603,0.8665215295365875,0.6489751098096632,0.6275749427147849,0.6448473501868883,0.46239498593896783,0.6781002638522428,0.6653082971317922,0.6701269112109556,0.5128773985931266,231.01045656204224
Random,CDK_Extended,AdaBoost,0.609809663250366,0.5809540825952947,0.6000849848319411,0.3981018660592539,0.5761346998535871,0.5457613328717146,0.5599369478765381,0.34587316458901324,0.5725593667546174,0.5537990323203649,0.560253130880098,0.35026071436693024,28.48015785217285
Random,CDK_Extended,MLP,0.7609809663250366,0.7492963168572859,0.7561965924772629,0.6428150475466479,0.6054172767203514,0.573054200607574,0.5678570288500241,0.4022450912073549,0.6437994722955145,0.6375696937649012,0.6342994753364368,0.4677978976190975,19.698719024658203
Random,CDK_GraphOnly,Ridge Classifier,0.45095168374816985,0.4420926025990725,0.4555855790905332,0.1723785244834228,0.45058565153733526,0.4411690299301183,0.45484328864804424,0.17200033110703322,0.42480211081794195,0.42457918080361096,0.4301828026119782,0.1410452753015532,0.05269289016723633
Random,CDK_GraphOnly,Logistic Reg (L1),0.4491215226939971,0.4536890784686678,0.45812583753542613,0.19063964053394425,0.43448023426061494,0.43571336057026316,0.4447686157341683,0.16589483084538162,0.43007915567282323,0.4371576034200231,0.4347899572698103,0.1628823026909393,5.390854120254517
Random,CDK_GraphOnly,Logistic Reg (EN),0.4491215226939971,0.4536890784686678,0.45812583753542613,0.19063964053394425,0.43448023426061494,0.43571336057026316,0.4447686157341683,0.16589483084538162,0.43007915567282323,0.4371576034200231,0.4347899572698103,0.1628823026909393,6.871354818344116
Random,CDK_GraphOnly,Naive Bayes,0.4377745241581259,0.4331892874198167,0.3677259523598819,0.20158703185546625,0.4377745241581259,0.4329074631274669,0.36676165999248206,0.2013978463951521,0.4076517150395778,0.4123778066209393,0.329923666967428,0.16122366254304402,0.0311582088470459
Random,CDK_GraphOnly,LDA,0.479502196193265,0.4167080021798845,0.39574909017363513,0.18195429620816989,0.4670571010248902,0.4140050510123483,0.4137342815951817,0.15527020980322032,0.4577836411609499,0.4183686029536409,0.36662141691791283,0.18144375071418276,0.05848193168640137
Random,CDK_GraphOnly,KNN,0.4128843338213763,0.39312788409443594,0.3966098652462868,0.09137052334255559,0.40300146412884336,0.3978229029906864,0.40118280987483107,0.09869480243625764,0.4261213720316623,0.4104667363288053,0.40157224611571846,0.12338872492052164,0.16659164428710938
Random,CDK_GraphOnly,SVC (RBF),0.28257686676427524,0.3333333333333333,0.1245144641221578,0.0,0.2829428989751098,0.3337428337428337,0.1252811753992271,0.01645645944680102,0.30606860158311344,0.3333333333333333,0.14345033447935823,0.0,0.7689173221588135
Random,CDK_GraphOnly,SVC (Linear),0.3052708638360176,0.3476482477648959,0.23950403058578612,0.022338636899857198,0.31112737920937045,0.3368307443260649,0.2892529484624612,0.0003170903479590742,0.3179419525065963,0.345690097940244,0.2485521876435821,0.01959628458992175,0.4107627868652344
Random,CDK_GraphOnly,Decision Tree,0.48243045387994143,0.48285700958435135,0.49209008465031495,0.23511811294448418,0.45534407027818447,0.4574680897280794,0.46467163965689606,0.19810960431588423,0.44063324538258575,0.4440430648642221,0.4481438854399815,0.17364648324226262,0.04254746437072754
Random,CDK_GraphOnly,Random Forest,0.48243045387994143,0.48285700958435135,0.49209008465031495,0.23511811294448418,0.4564421669106881,0.45817749941125685,0.4656368082729592,0.1990708901323548,0.4419525065963061,0.44517300836704693,0.44944152456911757,0.1753802757269188,3.318223237991333
Random,CDK_GraphOnly,Extra Trees,0.48243045387994143,0.48285700958435135,0.49209008465031495,0.23511811294448418,0.4546120058565154,0.45679000105525347,0.4639662530785065,0.19703867644708697,0.4419525065963061,0.44517300836704693,0.44944152456911757,0.1753802757269188,3.048335313796997
Random,CDK_GraphOnly,Gradient Boosting,0.4937774524158126,0.4342809052612921,0.42162463750046136,0.20906127939092528,0.4816983894582723,0.4217159053241304,0.4053505447327472,0.1847813155676171,0.4683377308707124,0.43112752725552256,0.38930787374448905,0.1980621637829128,9.594683408737183
Random,CDK_GraphOnly,XGBoost,0.4974377745241581,0.4389768739523236,0.42957954944619203,0.2154746227945504,0.48462664714494874,0.4289519307491258,0.41813352499025164,0.18953211661364489,0.4656992084432718,0.42886142041606684,0.38965376390827416,0.19120945841606404,1.8188397884368896
Random,CDK_GraphOnly,Hist Gradient Boosting,0.4974377745241581,0.4389768739523236,0.42957954944619203,0.2154746227945504,0.48755490483162517,0.42852801308434335,0.41690627098789784,0.19591931456373463,0.4656992084432718,0.42886142041606684,0.38965376390827416,0.19120945841606404,12.63846230506897
Random,CDK_GraphOnly,AdaBoost,0.4765739385065886,0.4108064661939821,0.3807707060687909,0.17758018612801932,0.4751098096632504,0.4104439148996022,0.3828712489676616,0.17362955398165267,0.46174142480211083,0.4208379191430039,0.3617286527228494,0.1932296482856532,4.225906610488892
Random,CDK_GraphOnly,MLP,0.4740117130307467,0.4504631551128038,0.4085062520968598,0.2148993334845972,0.47986822840409954,0.4271785268855502,0.3989290414363479,0.1839844734008228,0.4340369393139842,0.42746328611319845,0.360768687507384,0.1722551292829837,3.4555742740631104
Random,EState,Ridge Classifier,0.5014641288433382,0.48584860023836773,0.500621593662594,0.23927977952716178,0.486090775988287,0.47095597544557205,0.48754976366566183,0.21790715543690878,0.4788918205804749,0.4720264134203351,0.47458540651922376,0.21437727021039693,0.047215938568115234
Random,EState,Logistic Reg (L1),0.5003660322108345,0.4919180110632244,0.5055344963597991,0.2475603968162193,0.4743777452415813,0.4650228888692931,0.4792704035063448,0.20695565005629607,0.49076517150395776,0.48771277102662264,0.4927867641244107,0.23689854453907128,2.1199288368225098
Random,EState,Logistic Reg (EN),0.5003660322108345,0.4919180110632244,0.5055156751599162,0.24754883258435265,0.4740117130307467,0.46445019779392993,0.47875612719295535,0.20603945506637936,0.49076517150395776,0.48771277102662264,0.4927867641244107,0.23689854453907128,3.746940851211548
Random,EState,Naive Bayes,0.4838945827232797,0.4709841489878383,0.4852314224165799,0.21441781572384502,0.47218155197657397,0.45667041022817817,0.47208978627027215,0.1933372168123753,0.45910290237467016,0.453688192773523,0.4620253747485321,0.1832186286054019,0.0462954044342041
Random,EState,LDA,0.5263543191800878,0.49090806446420476,0.5090094474991966,0.2627668968329756,0.5029282576866764,0.4694153083323796,0.48724575263900927,0.22599255399673665,0.5026385224274407,0.48052517324872673,0.48439622595742354,0.24061528546865613,0.13283586502075195
Random,EState,KNN,0.6057833089311859,0.5847845623637068,0.5981261983042104,0.3926271024219238,0.5212298682284041,0.502116833363612,0.5115903645445607,0.2654519715781063,0.525065963060686,0.5130961868834457,0.5162033119321201,0.2778550755851286,0.2200484275817871
Random,EState,SVC (RBF),0.2939238653001464,0.3460055675081582,0.14804880249794458,0.08924067442323304,0.32430453879941434,0.3666815241971903,0.248896825010129,0.07997365072322549,0.31398416886543534,0.341991341991342,0.15975537798863512,0.07773193682215034,1.2640564441680908
Random,EState,SVC (Linear),0.33125915080527085,0.3729092211920522,0.27750067698394265,0.067972046472603,0.31295754026354317,0.33999328322904815,0.2925845759255515,0.0066662069239883425,0.3496042216358839,0.37473891456942304,0.2937871552256603,0.07473855212988839,0.7679076194763184
Random,EState,Decision Tree,0.7013177159590044,0.7014867950494459,0.7049073443657233,0.5572031822152801,0.5563689604685212,0.5543493439554531,0.560594359268507,0.3388680910507894,0.5659630606860159,0.5680170874647789,0.5652940444373646,0.35364586722711466,0.08554601669311523
Random,EState,Random Forest,0.7020497803806734,0.6998729733721459,0.704283651267412,0.5567479680434994,0.5633235724743777,0.5559085496556674,0.5664001048051487,0.3429599034698876,0.5738786279683378,0.5717408070856347,0.5697346452681352,0.3628926179118929,4.08530330657959
Random,EState,Extra Trees,0.7013177159590044,0.7014867950494459,0.7049073443657233,0.5572031822152801,0.5625915080527086,0.557603133512582,0.5655805111190056,0.34466647183094923,0.5620052770448549,0.5618408346637452,0.5613397838713877,0.34594083061966524,3.7317888736724854
Random,EState,Gradient Boosting,0.6240849194729137,0.5951807438731997,0.605719732416333,0.4236408908449399,0.5545387994143485,0.5244764244235258,0.5327260139771086,0.31345508853416487,0.5554089709762533,0.5374242339905694,0.5234102699689732,0.32903545143074564,9.44318675994873
Random,EState,XGBoost,0.6928989751098097,0.6703756115835979,0.6820431931122464,0.5324052755512658,0.5728404099560761,0.5487566282808124,0.5580907772510342,0.34459129494583174,0.579155672823219,0.56394351800547,0.5539229043639607,0.36635317317059857,1.9383494853973389
Random,EState,Hist Gradient Boosting,0.7093704245973645,0.6918809187072757,0.7005947625776103,0.5605630132413614,0.5743045387994143,0.5531827978590315,0.561223786324104,0.34878238498169484,0.5765171503957783,0.5657347247206977,0.5542264453154534,0.3646418697475716,14.275035619735718
Random,EState,AdaBoost,0.513909224011713,0.4792418869881366,0.47604025222820406,0.25007192740007206,0.4974377745241581,0.46141588859219,0.4690258082582202,0.21844003775162543,0.5052770448548812,0.4889321957995249,0.463011717695635,0.25803233800421865,3.353874683380127
Random,EState,MLP,0.6716691068814056,0.6549579057988574,0.6613171149822263,0.5036499367121929,0.5614934114202049,0.5263681416124245,0.5263826278412189,0.32546041648052004,0.5870712401055409,0.5763644417794038,0.5600204064589595,0.3836335615684709,9.044735431671143
Kennard-Stone,MACCS,Ridge Classifier,0.6103896103896104,0.6002699496061054,0.6115914703398554,0.40548228785115187,0.5631313131313131,0.5491894011057817,0.5629781362232311,0.3322891936239406,0.5263157894736842,0.5143195191928135,0.523039161957917,0.280948514937591,0.06089663505554199
Kennard-Stone,MACCS,Logistic Reg (L1),0.6150793650793651,0.6096648762083768,0.6181607304823468,0.4170039521883769,0.5703463203463204,0.5613232777615653,0.572845474781509,0.3470185238791323,0.5263157894736842,0.5125381441170915,0.5227142513844206,0.28142222570374625,19.725212812423706
Kennard-Stone,MACCS,Logistic Reg (EN),0.6143578643578643,0.6086500470089738,0.6173241415689057,0.4156251141336066,0.5696248196248196,0.5604320881820318,0.5719965812400115,0.3458387880737767,0.5263157894736842,0.5125381441170915,0.5227142513844206,0.28142222570374625,18.844816207885742
Kennard-Stone,MACCS,Naive Bayes,0.5115440115440115,0.49793383368998984,0.5119262731259386,0.25616431372170223,0.49206349206349204,0.4766808450893724,0.4898496311470396,0.22408271745382274,0.44611528822055135,0.4729389627050445,0.40354440712002015,0.21546138611433657,0.05171012878417969
Kennard-Stone,MACCS,LDA,0.6237373737373737,0.5951989051277611,0.6170861491277126,0.4142719948474661,0.5786435786435786,0.5486659746448318,0.5704941395164035,0.3435901814055563,0.5413533834586466,0.5418692382630005,0.5305768397127414,0.3154760773253297,0.1817018985748291
Kennard-Stone,MACCS,KNN,0.7352092352092352,0.7190934242851875,0.7321597378403818,0.5945151422323741,0.6078643578643579,0.5849928084891386,0.601005877886186,0.39837560521141535,0.6040100250626567,0.602397836803295,0.6084501113778107,0.40430695176145376,0.2335987091064453
Kennard-Stone,MACCS,SVC (RBF),0.2763347763347763,0.33047209560398766,0.1763907052350748,-0.004705373549449391,0.2925685425685426,0.346758251476556,0.20293165047355052,0.02836898379516161,0.32205513784461154,0.3143097246411087,0.2708802561758525,-0.03495468234848215,1.6671390533447266
Kennard-Stone,MACCS,SVC (Linear),0.40295815295815296,0.41987500337534156,0.37117573797307346,0.14639072879921178,0.3484848484848485,0.358647469639729,0.34672169596516467,0.037202626355721545,0.4598997493734336,0.43493245978626094,0.4055540973738751,0.17965924062702382,1.327540397644043
Kennard-Stone,MACCS,Decision Tree,0.8802308802308803,0.8815938422491693,0.8823269566215692,0.820460500215294,0.5927128427128427,0.581637252666086,0.5967970105829772,0.3820732593130836,0.6177944862155389,0.6075325295598201,0.6192917215331347,0.4221045048203242,0.2803020477294922
Kennard-Stone,MACCS,Random Forest,0.8805916305916306,0.878509868125089,0.8815921990607201,0.8186990953291949,0.6439393939393939,0.6226595869623,0.640588594041662,0.4526686675777537,0.6165413533834586,0.6029978973448759,0.6138291551821501,0.4193102376872297,6.531687021255493
Kennard-Stone,MACCS,Extra Trees,0.8802308802308803,0.8815938422491693,0.8823269566215692,0.820460500215294,0.6356421356421357,0.6170290238165185,0.6357040877323296,0.4420824356500153,0.6228070175438597,0.6121288104718904,0.6243594698663453,0.42993571649405843,6.817119121551514
Kennard-Stone,MACCS,Gradient Boosting,0.7467532467532467,0.7217242730381838,0.7394828609471509,0.608713821986609,0.6320346320346321,0.6004075352155214,0.6201763226411829,0.42819523727312636,0.6115288220551378,0.6011389159537307,0.5937991811139364,0.415356899031606,27.533919095993042
Kennard-Stone,MACCS,XGBoost,0.8575036075036075,0.844860324480305,0.8563664738503624,0.7804704083039254,0.6522366522366523,0.6287855743378176,0.6475672095493241,0.46283139457185457,0.6416040100250626,0.6304320363774555,0.6317577443162181,0.4581509131096916,4.09975266456604
Kennard-Stone,MACCS,Hist Gradient Boosting,0.8813131313131313,0.8721149613681991,0.8806878311703012,0.8176112259964436,0.6446608946608947,0.622517996128307,0.6407458156226146,0.4521951873632363,0.6453634085213033,0.6351484592225333,0.6351486965663294,0.4641395979290909,33.929523229599
Kennard-Stone,MACCS,AdaBoost,0.5782828282828283,0.5328897041039129,0.5472018988890708,0.34003879836035356,0.5559163059163059,0.5121369384113942,0.5308625091081506,0.3030455087834341,0.4849624060150376,0.486239556414995,0.4382603359535812,0.25009864881345106,5.257969617843628
Kennard-Stone,MACCS,MLP,0.7774170274170275,0.7610063390631542,0.777318937609653,0.6572360430001042,0.6226551226551227,0.5941969392782288,0.6108680730874709,0.4159122289008389,0.6052631578947368,0.5972202478050431,0.5953346973152913,0.40336319308508106,9.106829404830933
Kennard-Stone,PubChem,Ridge Classifier,0.6843434343434344,0.6731083130930321,0.6863510286401265,0.5190101930753196,0.6067821067821068,0.5929564547140137,0.6091719149604997,0.40164384699850786,0.556390977443609,0.5532102725085181,0.5622178197174058,0.33138722992859654,0.1616673469543457
