Split,Fingerprint,Model,Acc_train,BalAcc_train,F1_train,MCC_train,Acc_CV,BalAcc_CV,F1_CV,MCC_CV,Acc_test,BalAcc_test,F1_test,MCC_test,Time_s
Random,PubChem,SVC (Linear),0.4081259150805271,0.416351616220048,0.41527199220299527,0.13389258784194272,0.38396778916544655,0.3901672848923479,0.38781613323901204,0.09187773323560378,0.3944591029023747,0.40346879077153774,0.39201875276025683,0.1084327663165707,1.4338610172271729
Random,PubChem,Decision Tree,0.8715226939970717,0.8687402775173712,0.8733144871408854,0.8065586350389086,0.6028550512445096,0.5916982352161257,0.6086502085537732,0.4019022955624056,0.6306068601583114,0.6307359939884779,0.6338477154519355,0.4479873231552965,0.2557671070098877
Random,PubChem,Random Forest,0.8715226939970717,0.8672414865413266,0.8727263271186795,0.8059778147048815,0.6464128843338214,0.6282902825981252,0.6450616747420417,0.4609981180446484,0.6556728232189973,0.6500943728003927,0.6544857483976835,0.4815557833693574,8.28934645652771
Random,PubChem,Extra Trees,0.8715226939970717,0.8687402775173712,0.8733144871408854,0.8065586350389086,0.6379941434846267,0.6225872870475859,0.6396274915549878,0.44998718356364187,0.6596306068601583,0.6546866763991254,0.6602388197650731,0.4872504242654657,7.78569483757019
Random,PubChem,Gradient Boosting,0.7448755490483162,0.7273193875613645,0.7404863346211386,0.6099538181127944,0.6317715959004392,0.607785942532165,0.6246344751092919,0.43493694682775763,0.6292875989445911,0.6170319079582668,0.6175893712606293,0.43989736286778836,36.54752731323242
Random,PubChem,XGBoost,0.8444363103953147,0.8336740874854973,0.8437899799018558,0.7625303955948072,0.6497071742313324,0.63087856409751,0.6488116115182286,0.46541148794570136,0.6437994722955145,0.634959493068786,0.6420917890146126,0.4616886378431795,6.060093879699707
Random,PubChem,Hist Gradient Boosting,0.8718887262079063,0.8624149590226686,0.8713335719567815,0.805205610884151,0.6438506588579795,0.6272923982076791,0.643342464238376,0.4575849868200123,0.6517150395778364,0.6414820746498129,0.6449444965642745,0.4735921039059798,47.048519134521484
Random,PubChem,AdaBoost,0.5724743777452416,0.5391839299551641,0.5585006802956148,0.3379358947071759,0.541727672035139,0.5096632454281046,0.527445206165741,0.2905453869915208,0.5316622691292876,0.5128102432018271,0.5198072543501866,0.28646544807916036,6.47920560836792
Random,PubChem,MLP,0.7683016105417276,0.753128066721643,0.7657686017381926,0.6469169418705605,0.6149341142020498,0.5957544865731936,0.607756311972483,0.4151395488688225,0.6385224274406333,0.6283602704847591,0.6285777342869451,0.45522174328970766,9.017457723617554
Random,Substructure,Ridge Classifier,0.5274524158125915,0.5157312861786182,0.526022631289565,0.2843702112593215,0.49633967789165445,0.4838517205863868,0.4962221609760012,0.23763378739804655,0.4762532981530343,0.47096899950494336,0.475886480085506,0.21333885017309948,0.04941129684448242
Random,Substructure,Logistic Reg (L1),0.5252562225475842,0.5155511565801016,0.5259115821255578,0.28217269739934336,0.5025622254758418,0.49290518665637345,0.5048451784039331,0.2493016629156845,0.47757255936675463,0.47517354390527977,0.4790823364036249,0.21687491125870115,5.940374851226807
Random,Substructure,Logistic Reg (EN),0.5252562225475842,0.5155511565801016,0.5259115821255578,0.28217269739934336,0.5021961932650073,0.49249568624687307,0.5045264158093608,0.24874606629125687,0.47757255936675463,0.47517354390527977,0.4790823364036249,0.21687491125870115,7.253316640853882
Random,Substructure,Naive Bayes,0.4732796486090776,0.46432072021416354,0.4762284856953754,0.2030826769373581,0.4630307467057101,0.4540404895774779,0.46627242923807044,0.18836425764267167,0.43535620052770446,0.42902859689826384,0.43575557347952976,0.1474737478232444,0.029924869537353516
Random,Substructure,LDA,0.5325768667642753,0.5053217668102512,0.523392881035857,0.27851715282223094,0.5183016105417276,0.49092245209625784,0.508962264721925,0.25701971096659243,0.5,0.48477730464872487,0.4911341344509969,0.2393391553088522,0.059140920639038086
Random,Substructure,KNN,0.6416544655929722,0.627562302853245,0.6338014368291205,0.4614553254416874,0.5424597364568082,0.5248814720914116,0.5312154433345709,0.30537165812185135,0.5646437994722955,0.5570869840595147,0.5480687816015903,0.3508734377394944,0.17187237739562988
Random,Substructure,SVC (RBF),0.2840409956076135,0.33497133497133497,0.127570704945053,0.03293101120036115,0.30783308931185943,0.3577753263074588,0.20266816194548243,0.060627325825100095,0.30606860158311344,0.3333333333333333,0.14345033447935823,0.0,0.9571342468261719
Random,Substructure,SVC (Linear),0.28587115666178625,0.3008155648947229,0.2702023090514312,-0.05235056919779864,0.2862371888726208,0.3051082336883818,0.2747375032313422,-0.0473667867880752,0.3179419525065963,0.32258600870523724,0.30528876554508333,-0.0157902377482274,0.5337491035461426
Random,Substructure,Decision Tree,0.7335285505124451,0.7326616295772359,0.7390470463690179,0.6039546913506706,0.5560029282576867,0.5506197683109492,0.5646624862274807,0.33751048787650206,0.5620052770448549,0.5604828657283362,0.5678341704993783,0.3461824399428843,0.06635093688964844
Random,Substructure,Random Forest,0.7316983894582724,0.7306581291335652,0.7369258299969139,0.6007651302175346,0.5812591508052709,0.5710744413305245,0.5866623529715914,0.3689075365167195,0.5870712401055409,0.5829220652715684,0.5898964269017942,0.3801586246558423,4.2874462604522705
Random,Substructure,Extra Trees,0.7335285505124451,0.7326616295772359,0.7390470463690179,0.6039546913506706,0.5783308931185944,0.5708021501635695,0.5855935440869618,0.36796734057811414,0.579155672823219,0.5764305828595718,0.5835278031095215,0.36990199541102314,5.154494285583496
Random,Substructure,Gradient Boosting,0.6486090775988287,0.6252439148907153,0.6376875872418699,0.4630469283253053,0.5728404099560761,0.5499585574728673,0.5622377633189352,0.34604523157762684,0.5620052770448549,0.548872776356704,0.5460023092671544,0.3385892328351348,11.227651119232178
Random,Substructure,XGBoost,0.7148609077598829,0.702274178625805,0.7131934489116728,0.5688554714986245,0.5812591508052709,0.5638127344174058,0.578060309898088,0.36179199341311313,0.5897097625329816,0.5806664583549447,0.5799172569884278,0.38288723417432613,2.0525598526000977
Random,Substructure,Hist Gradient Boosting,0.7331625183016105,0.7221576972750237,0.7333886624579955,0.5949279332473602,0.5816251830161054,0.5650454291842676,0.5798973088953517,0.3642997853144905,0.5857519788918206,0.5759559779138973,0.5816025976032528,0.3740543220765816,16.708322525024414
Random,Substructure,AdaBoost,0.5347730600292826,0.5079107740787474,0.520592207115446,0.2828425535857883,0.5161054172767203,0.485949643221162,0.4967953892656371,0.2531847102107706,0.49868073878627966,0.48340894121139594,0.4845385278760866,0.2386799776358659,3.4440934658050537
Random,Substructure,MLP,0.636896046852123,0.6184998942709926,0.6213404657809424,0.45596522481302665,0.5655197657393851,0.538527569920837,0.5507182843233339,0.3328808485626077,0.5857519788918206,0.5761301332604664,0.5645751558884412,0.3849168341611097,7.575721740722656
Random,SubstructureCount,Ridge Classifier,0.54099560761347,0.5248993219383583,0.5387339151068683,0.3001436020949964,0.5117130307467057,0.4954755127760581,0.511856484777504,0.2572436955490436,0.5013192612137203,0.493683937985516,0.49813641139389375,0.24627234781171994,0.04862546920776367
Random,SubstructureCount,Logistic Reg (L1),0.5439238653001464,0.5316830913770935,0.5439514956427953,0.3084616258996189,0.5150073206442167,0.5028096947704684,0.5170801095791643,0.2656871064793842,0.4868073878627968,0.482531670550373,0.48391160513233783,0.2279971556719317,7.3278584480285645
Random,SubstructureCount,Logistic Reg (EN),0.544289897510981,0.5322557824524566,0.5445175899668799,0.3093044280783262,0.5153733528550513,0.503196916660281,0.5173942906913531,0.26630008408054434,0.4841688654353562,0.4802717835447233,0.48137204264010325,0.22430183643208954,6.672039747238159
Random,SubstructureCount,Naive Bayes,0.44692532942898977,0.4418171491524176,0.4414465380863355,0.17248247373755082,0.43740849194729137,0.43240103180965295,0.4341731493581649,0.15881300356073397,0.43271767810026385,0.430674681186078,0.4236959655592293,0.14966025346947898,0.03136038780212402
Random,SubstructureCount,LDA,0.5497803806734992,0.5186811617717947,0.5372712775797062,0.3029939037855997,0.5241581259150805,0.49287782219855036,0.5125766285350023,0.26338228747254117,0.5052770448548812,0.4849640261680004,0.4890703526118321,0.24527799430361552,0.06220269203186035
Random,SubstructureCount,KNN,0.7174231332357247,0.703168466881404,0.7146847816174166,0.5704737755324998,0.5874816983894583,0.5686600037507452,0.5804603764711584,0.3731093437349255,0.6068601583113457,0.5955568248233356,0.6028906079341371,0.4063263635551329,0.16016316413879395
Random,SubstructureCount,SVC (RBF),0.28257686676427524,0.3333333333333333,0.1245144641221578,0.0,0.304904831625183,0.3554467257367184,0.20629139366782848,0.046599776609472496,0.30606860158311344,0.3333333333333333,0.14345033447935823,0.0,1.0422160625457764
Random,SubstructureCount,SVC (Linear),0.2683016105417277,0.2782126708489186,0.2465416558186857,-0.09716586087892265,0.3396778916544656,0.35475072982193945,0.3353185456884777,0.03184534661893697,0.24934036939313983,0.26003701960744624,0.22065324090778074,-0.13210312369993346,0.516474723815918
Random,SubstructureCount,Decision Tree,0.8722547584187409,0.8705317367390449,0.8743273704467952,0.8092507278417196,0.5896778916544656,0.5768815884514552,0.5937735574056743,0.3791384915715742,0.6477572559366754,0.6440610707559861,0.6537262463383771,0.4745197398322636,0.12138986587524414
Random,SubstructureCount,Random Forest,0.8726207906295754,0.8679809712077841,0.8737029077750365,0.8069898106747907,0.6343338213762811,0.6155548509670529,0.6327148096204557,0.4424140429263663,0.6543535620052771,0.6448635769062421,0.6543017989431871,0.47747216889802413,6.0182578563690186
Random,SubstructureCount,Extra Trees,0.8722547584187409,0.8705317367390449,0.8743273704467952,0.8092507278417196,0.6321376281112738,0.6148483887951647,0.6328502218482421,0.4397662910041375,0.6596306068601583,0.6523895336431864,0.6636762910038654,0.4888893495935365,4.841387748718262
Random,SubstructureCount,Gradient Boosting,0.7306002928257687,0.7056823107605735,0.7212592665781316,0.58793394591229,0.613103953147877,0.5850684528762818,0.6008206701226256,0.4056152252475333,0.6174142480211082,0.6003503980271953,0.6008721872293942,0.4214428007229591,16.042378187179565
Random,SubstructureCount,XGBoost,0.8155197657393851,0.7991636495963328,0.8124260104171251,0.7180880697253779,0.6284773060029283,0.603892691141423,0.6223359079683521,0.43053258389883164,0.6358839050131926,0.6207286398256592,0.6289898379389401,0.44773203536539224,3.9045400619506836
Random,SubstructureCount,Hist Gradient Boosting,0.8704245973645681,0.859702013718236,0.8695356910636016,0.8020891702695925,0.6281112737920937,0.6077924281678724,0.6259987481412549,0.4314685321499266,0.6556728232189973,0.6419984051924438,0.6505874840490355,0.47809277832547,16.597992181777954
Random,SubstructureCount,AdaBoost,0.5406295754026355,0.507299650566612,0.5219242356950647,0.28799874824797855,0.5395314787701317,0.5057146930231052,0.5191166689933479,0.2868115983962474,0.5,0.4808381679363562,0.4793469039143007,0.23812818283848808,3.779000759124756
Random,SubstructureCount,MLP,0.6830161054172768,0.6496078673193938,0.643640607202733,0.5304891472289864,0.5710102489019033,0.5387946566567405,0.5359006217342293,0.3449384874880557,0.6108179419525066,0.5921132929023051,0.563457178764921,0.4277313552973266,9.470519781112671
Random,KR,Ridge Classifier,0.62701317715959,0.6138763210488246,0.6278794769034651,0.4337274130692467,0.5625915080527086,0.5469990728447718,0.5629661323395491,0.3369250962630856,0.5738786279683378,0.5688362079507608,0.5737941435996528,0.3587248895289229,0.0640878677368164
Random,KR,Logistic Reg (L1),0.6332357247437774,0.6232405755233522,0.6353164968574663,0.44554512350429104,0.5655197657393851,0.5550360141074407,0.5684510013842747,0.3452817309652125,0.5738786279683378,0.5716537294123502,0.5736093688829872,0.36068621206925067,21.994173526763916
Random,KR,Logistic Reg (EN),0.6325036603221084,0.6226588419573256,0.6346457248603274,0.44454164678725777,0.5658857979502196,0.555467793036629,0.5687863845479117,0.3458387186890539,0.5712401055408971,0.5687739463601532,0.5709687643638086,0.3567487486633433,21.02848720550537
Random,KR,Naive Bayes,0.4904831625183016,0.4864640228216172,0.48887439577645586,0.23999824958290059,0.4838945827232797,0.4794038038551507,0.48121578105178636,0.2310734347100858,0.4788918205804749,0.48198828900173146,0.4732562748440868,0.22519940523530096,0.05341982841491699
Random,KR,LDA,0.6306734992679356,0.611090574807581,0.6291837139233518,0.43457222992387434,0.5702781844802343,0.5483546892005239,0.5681381956275068,0.3422721681061656,0.5738786279683378,0.5632136046951944,0.5717744794849728,0.3537938072502487,0.3257119655609131
Random,KR,KNN,0.7177891654465594,0.7019605426883727,0.7126125134620482,0.5715147349054439,0.5874816983894583,0.5676808597555688,0.5787518419451643,0.37278929363973246,0.600263852242744,0.587840098404096,0.5886361246880392,0.39657199735916415,0.34510064125061035
Random,KR,SVC (RBF),0.2847730600292826,0.3357680572706479,0.13049061153551378,0.01579545869878594,0.2840409956076135,0.33430353481624403,0.1374113931022514,0.004392566528185111,0.3087071240105541,0.33622555605314225,0.1518766041105896,0.02022994690406508,2.8418190479278564
Random,KR,SVC (Linear),0.34699853587115664,0.36730401562346876,0.32146028159881596,0.05543457645365444,0.3916544655929722,0.4070265903065729,0.3870631993489484,0.11741432231331618,0.34432717678100266,0.362776255499809,0.3109498970866605,0.04535077550054751,1.1266047954559326
Random,KR,Decision Tree,0.8707906295754027,0.868507759238302,0.8729939163220344,0.8065790939746738,0.5808931185944363,0.5703006881424265,0.5865905178969169,0.3685543364635118,0.6345646437994723,0.6312958633677511,0.6399134676441586,0.45257796372970965,0.18372225761413574
Random,KR,Random Forest,0.8711566617862372,0.8666392759182276,0.8722989924180583,0.8050441549933021,0.636896046852123,0.6184881893926193,0.6359523613956178,0.44597499890147796,0.6398416886543535,0.6328156744872115,0.6384868237799332,0.4565110161783299,5.653790235519409
Random,KR,Extra Trees,0.8707906295754027,0.868507759238302,0.8729939163220344,0.8065790939746738,0.6350658857979502,0.6191998911731434,0.6371471077183497,0.4448319350474941,0.6292875989445911,0.6227436551369924,0.6330521242011531,0.44168673214189064,7.338177919387817
Random,KR,Gradient Boosting,0.7306002928257687,0.7104287666911436,0.7247940258786708,0.5872972200116912,0.6156661786237189,0.5900714718906401,0.6077012026638736,0.40910363425007706,0.5936675461741425,0.5793231007579343,0.5858096069672898,0.38324475595433105,24.783246517181396
Random,KR,XGBoost,0.8279648609077599,0.8148967983354766,0.8260677978092936,0.7372390166108396,0.6339677891654466,0.6118080160887311,0.6292935569944832,0.439494057991039,0.633245382585752,0.6212613949463744,0.6285980751497112,0.44393591007773897,3.4348950386047363
Random,KR,Hist Gradient Boosting,0.8667642752562226,0.8565477267359913,0.8654267398231187,0.7978364364495497,0.6372620790629575,0.618000418857647,0.6355363534879674,0.44539795278268934,0.633245382585752,0.6250367497299116,0.6274421337111279,0.4469130104541562,36.49400353431702
Random,KR,AdaBoost,0.571376281112738,0.536855984798366,0.5480577614273511,0.337873443234958,0.5508784773060029,0.518847535083327,0.5327554523352753,0.30543089316380895,0.5369393139841688,0.517767471829424,0.5136803460936737,0.2982120597467622,5.044335603713989
Random,KR,MLP,0.7763543191800878,0.7664245900824583,0.7769488443599873,0.6597440413380546,0.6306734992679356,0.610287992663274,0.6280005184578554,0.43495211171216375,0.6253298153034301,0.6181513515382598,0.626530282304534,0.43484432669615924,11.791416883468628
Random,KR_Count,Ridge Classifier,0.623718887262079,0.6063037609303513,0.620576449080036,0.4272586264781629,0.5677159590043924,0.5482006113804937,0.5643083247330496,0.34190516155791695,0.5778364116094987,0.572306896298714,0.5735937883759714,0.364871301221681,0.06352853775024414
Random,KR_Count,Logistic Reg (L1),0.6248169838945827,0.6125755798734124,0.6255918786096232,0.43128960993384474,0.5644216691068814,0.5493061206649358,0.5652523273178928,0.33929621171756275,0.5923482849604221,0.5887002908773803,0.593017175356756,0.3875175495048867,21.963546991348267
Random,KR_Count,Logistic Reg (EN),0.6251830161054173,0.6129850802829128,0.6259230787639634,0.4319114064313348,0.5644216691068814,0.5491874870384487,0.5652004785660074,0.3391853164714717,0.5910290237467019,0.5872635092681849,0.5916647423596624,0.385710581745782,22.070324420928955
Random,KR_Count,Naive Bayes,0.48279648609077597,0.47909151947754336,0.4638866082199391,0.2463640697473611,0.47144948755490484,0.4697560643359954,0.4540564267523235,0.2293913996822433,0.44854881266490765,0.4527985246132528,0.4231383664371305,0.19463477569616974,0.05202817916870117
Random,KR_Count,LDA,0.6284773060029283,0.6035078261497707,0.6208746583844592,0.4289077088669711,0.5750366032210834,0.5494725532229262,0.5672933097299305,0.347145212677154,0.5817941952506597,0.5707126790995872,0.5750937170602667,0.36630391701575715,0.20115423202514648
Random,KR_Count,KNN,0.7331625183016105,0.7184410725359643,0.7282345100829153,0.5945156037713796,0.58199121522694,0.5625314242287901,0.5706478999423324,0.36446386121017493,0.6174142480211082,0.6065680179940847,0.605435569796451,0.42436852408858583,0.23191595077514648
Random,KR_Count,SVC (RBF),0.2986822840409956,0.3399313373542275,0.17961274496770724,0.03205661167601453,0.2972181551976574,0.3439877497876033,0.17959269835280758,0.04008467498682405,0.3232189973614776,0.3446473796999805,0.19814993623140512,0.0486220926650277,1.5452442169189453
Random,KR_Count,SVC (Linear),0.308199121522694,0.3410910312274824,0.2735182862092987,0.01857511254482826,0.3330893118594436,0.35138374620375545,0.3260261199370515,0.02928578850853564,0.33773087071240104,0.35830619799059304,0.30660440022109303,0.04562747907828936,0.7963669300079346
Random,KR_Count,Decision Tree,0.9070278184480234,0.9054686787711773,0.9083981187909902,0.8615557483181201,0.6021229868228404,0.5905528530653995,0.6062569811103915,0.39822169983380473,0.6411609498680739,0.6371840008163795,0.6454859007908464,0.46222781801716506,0.2533397674560547
Random,KR_Count,Random Forest,0.9070278184480234,0.9029829473363641,0.9077237736714648,0.8589337549023753,0.6460468521229868,0.62670892797985,0.6434982806461413,0.458959928392936,0.6688654353562006,0.6610620903870466,0.6672344350808362,0.49910530166040845,6.0643956661224365
Random,KR_Count,Extra Trees,0.9070278184480234,0.9054686787711773,0.9083981187909902,0.8615557483181201,0.6427525622254758,0.6256712355239333,0.6433520369080099,0.45509494963747993,0.6728232189973615,0.666230751195684,0.6752367069502807,0.5063819492615185,7.648292779922485
Random,KR_Count,Gradient Boosting,0.7496339677891655,0.7298246499613724,0.7427860894688958,0.6174916127338906,0.6215226939970717,0.5940352617440755,0.6113097970280228,0.41778871232478787,0.6306068601583114,0.6169033998665793,0.6189213512784373,0.4411169319465305,32.22183680534363
Random,KR_Count,XGBoost,0.8341874084919473,0.8189069466909036,0.831280733368504,0.7470658329179864,0.6390922401171303,0.6147823734292551,0.6313490166506369,0.4460241987826246,0.6675461741424802,0.6547096792421164,0.6591585787088917,0.49695535727908424,4.235886096954346
Random,KR_Count,Hist Gradient Boosting,0.9044655929721815,0.8962076649527481,0.9040381090893221,0.8542814634694958,0.6372620790629575,0.6189940449089189,0.6362472637241123,0.4461098269713462,0.6649076517150396,0.6567455257256544,0.6631412335744442,0.49336954342029504,36.19808340072632
Random,KR_Count,AdaBoost,0.5863836017569546,0.549655959891155,0.5598382213476927,0.36241323354514776,0.571376281112738,0.535698612645687,0.546462336807225,0.3385481992602254,0.558047493403694,0.5411809925252357,0.5337427173425626,0.33162224835027887,5.969442129135132
Random,KR_Count,MLP,0.8019765739385066,0.7929497496203949,0.8043352003318301,0.7008723217188345,0.612371888726208,0.5905982950987427,0.6078569898262198,0.40577650645263524,0.6385224274406333,0.6312358367004772,0.6419132431774863,0.4557102182146004,8.758030891418457
Random,AtomPairs2D,Ridge Classifier,0.7426793557833089,0.7367357659588353,0.7438403284367189,0.6097807067353304,0.571376281112738,0.5601276565658194,0.5743281517945453,0.35152534179323064,0.6029023746701847,0.5962554070385747,0.598023582984005,0.4007528173544198,0.2930467128753662
Random,AtomPairs2D,Logistic Reg (L1),0.7741581259150805,0.7701526845655104,0.7759912593597565,0.6583627197598527,0.5655197657393851,0.5552142422649434,0.5690128502606537,0.34393641483115384,0.6015831134564644,0.5966285548985725,0.6004350674595841,0.40007641971182467,92.24047064781189
Random,AtomPairs2D,Logistic Reg (EN),0.7730600292825769,0.769065095483184,0.7749596229404213,0.6567616409410015,0.5644216691068814,0.5541489317023051,0.567902688320718,0.34221405132047894,0.6015831134564644,0.5966285548985725,0.6004350674595841,0.40007641971182467,94.43357372283936
Random,AtomPairs2D,Naive Bayes,0.4802342606149341,0.4837974915627304,0.4879255796440486,0.233371926044231,0.4663250366032211,0.47025269221644983,0.47397923575168244,0.21261339883925617,0.44063324538258575,0.44643557137712603,0.4433897005883538,0.17318489141964544,0.10709357261657715
Random,AtomPairs2D,LDA,0.7485358711566618,0.7345896463304161,0.7477123529570763,0.6151685949100285,0.5816251830161054,0.565201934257627,0.582008631497768,0.361772471824961,0.6134564643799473,0.6018637573868433,0.6070566348021967,0.4139631920790113,1.329575777053833
Random,AtomPairs2D,KNN,0.7562225475841874,0.7406661074837838,0.7508882304871306,0.6300399427077086,0.6211566617862372,0.6054674008991346,0.6146601721059319,0.42783917963414253,0.6503957783641161,0.6407025080900008,0.6403688498110442,0.4743146354129183,0.5324583053588867
Random,AtomPairs2D,SVC (RBF),0.28257686676427524,0.3333333333333333,0.12465676636686886,-0.0005141644871431852,0.28550512445095166,0.3358306992913509,0.13296368129619063,0.02130686068713851,0.30606860158311344,0.3333333333333333,0.14345033447935823,0.0,5.618964910507202
Random,AtomPairs2D,SVC (Linear),0.4773060029282577,0.4796520909493267,0.45429838752766294,0.24880290732954355,0.45497803806734993,0.46139401368899785,0.4528464278257044,0.20071187190177914,0.4551451187335092,0.4631067922271896,0.4278570034527141,0.2176694250349502,4.273871898651123
Random,AtomPairs2D,Decision Tree,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.5794289897510981,0.5689673447520068,0.5842033583511799,0.3650426127160075,0.6134564643799473,0.6138180038676825,0.6178330204845696,0.42288736177682956,0.8832497596740723
Random,AtomPairs2D,Random Forest,0.9205710102489019,0.917252784470591,0.9212201004513952,0.8795531137728603,0.6530014641288433,0.6292021652003205,0.6472138280715164,0.4678071422840384,0.6952506596306068,0.6858150470219435,0.69327402708661,0.5387146957086123,10.023023843765259
Random,AtomPairs2D,Extra Trees,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6562957540263543,0.6350687420730553,0.6539386005509955,0.47356344364487224,0.6899736147757256,0.6821971278283376,0.6908594614511167,0.53150471573832,14.05838394165039
Random,AtomPairs2D,Gradient Boosting,0.8462664714494875,0.8323101784770667,0.8441087964766847,0.7650424001119647,0.6500732064421669,0.6275352346277122,0.6437075662240663,0.4626981733995467,0.6596306068601583,0.6442293014473026,0.6480393730833485,0.4852679953188355,114.55194640159607
Random,AtomPairs2D,XGBoost,0.9202049780380673,0.9116963702116837,0.9197202522574233,0.8781562991280467,0.6555636896046853,0.6354655970666604,0.6525251578283812,0.4723798182057656,0.6912928759894459,0.6775344663129585,0.6822770944883276,0.5333548353766921,14.93508768081665
Random,AtomPairs2D,Hist Gradient Boosting,0.9205710102489019,0.9125286070597087,0.9201828150410368,0.8787151379004176,0.6562957540263543,0.6367296128438739,0.6542699083862549,0.474179722382451,0.6965699208443272,0.6835884308561105,0.6893626647244085,0.540923685382003,120.78865456581116
Random,AtomPairs2D,AdaBoost,0.6211566617862372,0.5956887563308636,0.6141607393893208,0.41674153339156184,0.5735724743777453,0.5481910078999301,0.5667082084548445,0.3437041252131385,0.5897097625329816,0.5728213503491119,0.5792252549020602,0.3768485360810945,17.570154190063477
Random,AtomPairs2D,MLP,0.8092972181551976,0.7893465837000004,0.8044714029828366,0.7087519836963361,0.6453147877013177,0.6279590523140967,0.6442971636562527,0.4588238871169475,0.662269129287599,0.6471153043333056,0.6501318573009336,0.48971959056371767,12.197579622268677
Random,AP2D_Count,Ridge Classifier,0.7386530014641288,0.7285079511227681,0.7386253601230023,0.6019063069240116,0.5874816983894583,0.5726361742624663,0.5879163234754573,0.3728667396909419,0.6081794195250659,0.5995727079596161,0.6020857122341112,0.40907328224800055,0.5671985149383545
Random,AP2D_Count,Logistic Reg (L1),0.6943631039531479,0.6850003646249204,0.6950638592815765,0.5352094495404515,0.5944363103953147,0.5800167795596817,0.5953439714450326,0.3835640153179291,0.6240105540897097,0.6174402031503142,0.6201088636861957,0.4320851705722879,86.91994023323059
Random,AP2D_Count,Logistic Reg (EN),0.6943631039531479,0.6850003646249204,0.6950638592815765,0.5352094495404515,0.5937042459736457,0.579175500220993,0.5946231693792001,0.38245044920741106,0.6240105540897097,0.6174402031503142,0.6201088636861957,0.4320851705722879,88.57859802246094
Random,AP2D_Count,Naive Bayes,0.4128843338213763,0.42247272513393014,0.35767719109117957,0.18734057889533315,0.40043923865300146,0.41125600610043,0.3442717164598162,0.161748673286722,0.391820580474934,0.4043913291721591,0.32034668734121924,0.1483817804453968,0.10729455947875977
Random,AP2D_Count,LDA,0.7397510980966325,0.721906077567581,0.7381991167252453,0.601281132501334,0.5889458272327965,0.5701292400014696,0.5881699933566547,0.3717143932270774,0.6187335092348285,0.6060704734579662,0.6135488742182148,0.4218845577134488,1.1324565410614014
Random,AP2D_Count,KNN,0.7496339677891655,0.7337323186073966,0.7439211442863509,0.6195847123045342,0.6134699853587116,0.5968974118473617,0.6063231034765246,0.4140506836758876,0.633245382585752,0.6241411147460241,0.6240179482032598,0.4488119974933249,0.4868803024291992
Random,AP2D_Count,SVC (RBF),0.2829428989751098,0.33262890775844145,0.15351052866872922,-0.0026109286523023586,0.2796486090775988,0.3278818315915134,0.1636097253887587,-0.013058237463483547,0.3007915567282322,0.3276421854008061,0.16158079786775484,-0.019544729969076007,4.4765918254852295
Random,AP2D_Count,SVC (Linear),0.3685944363103953,0.3974825376434035,0.3444903514223251,0.09899077874446162,0.37079062957540265,0.39248176999445206,0.36267771692855355,0.08901086135389732,0.37994722955145116,0.3996536923041891,0.35469079282411525,0.10557304033450296,3.034275531768799
Random,AP2D_Count,Decision Tree,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6153001464128843,0.6040795674303528,0.6191328200257988,0.41720895725420337,0.6451187335092349,0.643716850394232,0.6504430680720336,0.4697605163401109,1.338430643081665
Random,AP2D_Count,Random Forest,0.9205710102489019,0.9170377957373047,0.9211836885430287,0.8794915187650622,0.6606881405563689,0.6394859339614244,0.6577648525232747,0.4804131801407435,0.6886543535620053,0.6801839890092375,0.6869130400252703,0.5287584388214148,11.604761838912964
Random,AP2D_Count,Extra Trees,0.9205710102489019,0.9192043868684402,0.9216264698568236,0.8816662157684846,0.6683748169838946,0.6494655999104905,0.6677852488289784,0.4932574855392621,0.6952506596306068,0.6882510923714897,0.6971835007089907,0.5401038548401148,12.62402892112732
Random,AP2D_Count,Gradient Boosting,0.8502928257686676,0.8348123933873873,0.8474009355939114,0.7716834636279699,0.657393850658858,0.634509942440659,0.6516844526917396,0.4737157862403384,0.6701846965699209,0.6551223177757368,0.6590867468092051,0.5015394360868329,143.80410027503967
Random,AP2D_Count,XGBoost,0.9143484626647145,0.9037569652820717,0.9132883256380785,0.8694869117039407,0.6661786237188873,0.6448871187972726,0.6627302676210179,0.48880119117114523,0.6899736147757256,0.6767362402517283,0.680485357297713,0.5315561472366324,17.599645853042603
Random,AP2D_Count,Hist Gradient Boosting,0.9205710102489019,0.9132259267625352,0.9203928922028726,0.8787207247047335,0.6614202049780381,0.6417586132815495,0.6600352449341567,0.4824229217099302,0.6939313984168866,0.6819297803955898,0.6895660202338422,0.5363711395700491,107.36462712287903
Random,AP2D_Count,AdaBoost,0.626281112737921,0.5990273664499853,0.6203577530991413,0.42482301176434006,0.5841874084919473,0.556307559739185,0.5769210858826427,0.35924799891992654,0.5817941952506597,0.5670057424879167,0.5724669899697571,0.3648572360861719,19.48539924621582
Random,AP2D_Count,MLP,0.883601756954612,0.8735261453027233,0.8833710241006841,0.8225326419189082,0.6453147877013177,0.6219076264921694,0.6391188208131612,0.4552243702395423,0.683377308707124,0.6706615077889188,0.6804423192626385,0.5202373338870447,11.630009174346924
