molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id
CHEMBL1172842,,CC(C)=C(c1ccncc1)c1ccc(-c2ccc3cc(O)ccc3c2)cc1,IC50,=,48700.0,nM,4.31,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364964
CHEMBL157101,KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,>,50000.0,nM,,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364965
CHEMBL254328,ABIRATERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,IC50,>,50000.0,nM,,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364966
CHEMBL1173327,,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,IC50,=,24560.0,nM,4.61,CHEMBL1177587,Inhibition of CYP19 in human placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177736,J Med Chem,2010,3364981
CHEMBL1215664,,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,IC50,=,3070.0,nM,5.51,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408109
CHEMBL1215665,,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,IC50,=,24500.0,nM,4.61,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408113
CHEMBL1171987,,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,=,2830.0,nM,5.55,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408117
CHEMBL1173327,,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,IC50,>,25000.0,nM,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408121
CHEMBL1172882,,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,=,663.0,nM,6.18,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408125
CHEMBL1172779,,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,IC50,=,2440.0,nM,5.61,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408129
CHEMBL1173260,,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,IC50,=,2693.0,nM,5.57,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408133
CHEMBL1215730,,CC(=O)Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408137
CHEMBL1215732,,Fc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408141
CHEMBL1214660,,Fc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408145
CHEMBL1214735,,c1cc(Cc2ccc(-c3ccsc3)cc2)ccn1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408149
CHEMBL1214736,,c1csc(-c2ccc(Cc3ccncc3)cc2)c1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408153
CHEMBL1214737,,c1cc(Cc2ccc(-c3ccc4[nH]ccc4c3)cc2)ccn1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408157
CHEMBL1214739,,Oc1ccc2cc(-c3ccc(Cc4ccncc4)cc3)ccc2c1,IC50,,,,,CHEMBL1219275,Inhibition of human placental CYP19,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1212925,J Med Chem,2010,3408161
CHEMBL364080,,C(=C1\CCc2ccccc21)\c1cccnc1,IC50,=,2040.0,nM,5.69,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438108
CHEMBL363621,,C(=C1/CCc2ccccc21)\c1cccnc1,IC50,=,3550.0,nM,5.45,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438109
CHEMBL193606,,C(=C1\CCCc2ccccc21)\c1cccnc1,IC50,=,6580.0,nM,5.18,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438110
CHEMBL365120,,C(=C1/CCCc2ccccc21)\c1cccnc1,IC50,=,3790.0,nM,5.42,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438111
CHEMBL193997,,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,2540.0,nM,5.59,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438112
CHEMBL383806,,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,2490.0,nM,5.60,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438113
CHEMBL383807,,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,4260.0,nM,5.37,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438114
CHEMBL193652,,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,4050.0,nM,5.39,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438115
CHEMBL194440,,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,7830.0,nM,5.11,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438116
CHEMBL176118,,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,7370.0,nM,5.13,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438117
CHEMBL176609,,COc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,4310.0,nM,5.37,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438118
CHEMBL176101,,COc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,5570.0,nM,5.25,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438119
CHEMBL362441,,COc1ccc2c(c1)CCC/C2=C\c1cccnc1,IC50,=,1130.0,nM,5.95,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438120
CHEMBL176098,,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,IC50,=,4000.0,nM,5.40,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438121
CHEMBL366669,,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,IC50,=,980.0,nM,6.01,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438122
CHEMBL425323,,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,7080.0,nM,5.15,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438123
CHEMBL176886,,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,7680.0,nM,5.12,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438124
CHEMBL175550,,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,IC50,=,3930.0,nM,5.41,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438125
CHEMBL366570,,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,IC50,=,4600.0,nM,5.34,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438126
CHEMBL368305,,Cc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,4720.0,nM,5.33,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438127
CHEMBL176009,,Cc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,12630.0,nM,4.90,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438128
CHEMBL366490,,Fc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,1810.0,nM,5.74,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438129
CHEMBL176076,,Fc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,180.0,nM,6.75,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438130
CHEMBL176287,,Clc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,130.0,nM,6.89,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438131
CHEMBL369623,,Clc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,230.0,nM,6.64,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438132
CHEMBL175962,,C(=C1\CCc2ccccc21)\c1ccncc1,IC50,=,6700.0,nM,5.17,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438133
CHEMBL179149,,C(=C1/CCc2ccccc21)\c1ccncc1,IC50,=,12730.0,nM,4.89,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438134
CHEMBL360026,,C(=C1\CCCc2ccccc21)\c1ccncc1,IC50,=,650.0,nM,6.19,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438135
CHEMBL424960,,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,1550.0,nM,5.81,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438136
CHEMBL179144,,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,800.0,nM,6.10,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438137
CHEMBL175554,,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,5430.0,nM,5.26,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438138
CHEMBL175799,,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,1990.0,nM,5.70,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438139
CHEMBL366773,,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,3400.0,nM,5.47,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438140
CHEMBL179222,,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,3960.0,nM,5.40,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438141
CHEMBL175609,,COc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,3720.0,nM,5.43,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438142
CHEMBL175979,,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,IC50,=,800.0,nM,6.10,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438143
CHEMBL193496,,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,IC50,=,1010.0,nM,6.00,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438144
CHEMBL365314,,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,IC50,=,280.0,nM,6.55,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438145
CHEMBL370281,,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,IC50,=,770.0,nM,6.11,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438146
CHEMBL193858,,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,IC50,=,90.0,nM,7.05,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438147
CHEMBL371742,,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,IC50,=,1280.0,nM,5.89,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438148
CHEMBL192077,,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,IC50,=,1710.0,nM,5.77,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438149
CHEMBL192155,,COc1ccc2c(c1)CC/C2=C\c1cncs1,IC50,=,4330.0,nM,5.36,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438150
CHEMBL195354,,COc1ccc2c(c1)CC/C2=C/c1cncs1,IC50,=,4830.0,nM,5.32,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438151
CHEMBL195248,,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,IC50,=,7450.0,nM,5.13,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438152
CHEMBL370530,,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,IC50,=,720.0,nM,6.14,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438153
CHEMBL363849,,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,IC50,=,1940.0,nM,5.71,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438154
CHEMBL194928,,C(=C1c2ccccc2-c2ccccc21)c1cccnc1,IC50,=,4810.0,nM,5.32,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438155
CHEMBL383145,,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,IC50,=,2740.0,nM,5.56,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438156
CHEMBL370317,,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,IC50,=,3680.0,nM,5.43,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438157
CHEMBL373074,,CC1C/C(=C/c2cccnc2)c2ccccc21,IC50,=,2800.0,nM,5.55,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438158
CHEMBL193555,,C(=C1\CC(c2ccccc2)c2ccccc21)\c1cccnc1,IC50,=,4060.0,nM,5.39,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438159
CHEMBL364080,,C(=C1\CCc2ccccc21)\c1cccnc1,IC50,=,2041737.94,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438160
CHEMBL363621,,C(=C1/CCc2ccccc21)\c1cccnc1,IC50,=,3548133.89,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438161
CHEMBL193606,,C(=C1\CCCc2ccccc21)\c1cccnc1,IC50,=,6576578.37,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438162
CHEMBL365120,,C(=C1/CCCc2ccccc21)\c1cccnc1,IC50,=,3793149.85,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438163
CHEMBL193997,,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,2540972.71,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438164
CHEMBL383806,,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,2488857.32,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438165
CHEMBL383807,,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,4255984.13,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438166
CHEMBL193652,,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,4045758.92,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438167
CHEMBL194440,,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,7834296.43,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438168
CHEMBL176118,,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,7362070.97,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438169
CHEMBL176609,,COc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,4305266.1,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438170
CHEMBL176101,,COc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,5571857.49,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438171
CHEMBL362441,,COc1ccc2c(c1)CCC/C2=C\c1cccnc1,IC50,=,1129795.91,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438172
CHEMBL176098,,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,IC50,=,3999447.5,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438173
CHEMBL366669,,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,IC50,=,979489.99,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438174
CHEMBL425323,,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,7079457.84,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438175
CHEMBL176886,,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,7673614.89,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438176
CHEMBL175550,,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,IC50,=,3926449.35,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438177
CHEMBL366570,,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,IC50,=,4602565.74,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438178
CHEMBL368305,,Cc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,4720630.41,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438179
CHEMBL176009,,Cc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,12618275.35,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438180
CHEMBL366490,,Fc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,1811340.09,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438181
CHEMBL176076,,Fc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,179887.09,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438182
CHEMBL176287,,Clc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,130016.96,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438183
CHEMBL369623,,Clc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,230144.18,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438184
CHEMBL175962,,C(=C1\CCc2ccccc21)\c1ccncc1,IC50,=,6698846.09,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438185
CHEMBL179149,,C(=C1/CCc2ccccc21)\c1ccncc1,IC50,=,12735030.81,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438186
CHEMBL360026,,C(=C1\CCCc2ccccc21)\c1ccncc1,IC50,=,650129.69,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438187
CHEMBL424960,,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,1548816.62,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438188
CHEMBL179144,,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,799834.26,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438189
CHEMBL175554,,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,5432503.31,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438190
CHEMBL175799,,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,1990673.34,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438191
CHEMBL366773,,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,3396252.73,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438192
CHEMBL179222,,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,3962780.34,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438193
CHEMBL175609,,COc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,3723917.06,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438194
CHEMBL175979,,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,IC50,=,799834.26,nM,,CHEMBL1246069,Inhibition of aromatase,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1240479,Eur J Med Chem,2010,3438195
