molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id,inchi_key,bioactivity_class
CHEMBL5288515,,C[C@]12CCC(=O)C=C1C(CCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,279.9,nM,6.55,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029400,ZXBJHFNGPRQHRX-UCIFHVGVSA-N,intermediate
CHEMBL5288626,,CCCCO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21,IC50,=,169824.37,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029622,VOGDVELCVBBANT-AQFHFAHGSA-N,
CHEMBL5288646,,C[C@]12CC[C@H]3[C@@H](CC=C4C(=O)CCC[C@@]43C=O)[C@@H]1CCC2=O,IC50,=,26977.39,nM,4.57,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029599,WDJXBDUSTUTMQQ-JELDOXETSA-N,inactive
CHEMBL5288725,,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C3=NN(c4ccccc4)[C@H](c4ccccc4)[C@H]3C[C@@H]12,IC50,=,4265.8,nM,5.37,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029251,HRZCYVVOXDCUDV-NACBLTFBSA-N,inactive
CHEMBL5288828,,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,IC50,=,59.98,nM,7.22,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029335,STCMXLSWPAFYPU-LIMDRZENSA-N,active
CHEMBL5288833,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CCl)[C@@H]1CCC2=O,IC50,=,1399.59,nM,5.85,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029431,WHGUVOOFOVRJRJ-BGJMDTOESA-N,inactive
CHEMBL5288881,,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,239.88,nM,6.62,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029342,GPQZGTVZFASECT-LIMDRZENSA-N,intermediate
CHEMBL5289056,,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccccn5)c4CC[C@H]3[C@@H]1CCC2=O,IC50,=,203235.7,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029274,KRWMVQVLEYGQSM-MFJZGFPYSA-N,
CHEMBL5289192,,CC(=O)OC1C[C@@]2(C)C(=CC1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,23988.33,nM,4.62,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029466,HRSRBOLMCGQMOR-TYNFLTRKSA-N,inactive
CHEMBL5289206,,CCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,IC50,=,59.98,nM,7.22,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029339,LRKBTRNJFNIXMH-ZOIKUAMBSA-N,active
CHEMBL5289229,,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(Br)C[C@@H]12,IC50,=,2648.5,nM,5.58,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029261,WSFGMEHHPWEPNC-DTCRIMCDSA-N,inactive
CHEMBL5289279,,C[C@]12C=CC(=O)C=C1[C@@H](Oc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,529.66,nM,6.28,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029197,LOPJDMVSVNOUCP-FJZBUURQSA-N,intermediate
CHEMBL5289394,,C[C@]12CCCC=C1[C@H]1C[C@H]1[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,149.97,nM,6.82,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029549,NTKDEIDBBFPRDB-VYSMZRNQSA-N,intermediate
CHEMBL5289535,,CCCCCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,743.02,nM,6.13,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029288,OEAHSWDOLGDRBP-AZTPLLCYSA-N,intermediate
CHEMBL5289592,,C[C@]12C=CC(=O)C=C1[C@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,469.89,nM,6.33,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029418,PPIHKQBEDCWNHL-IDZUJHNRSA-N,intermediate
CHEMBL5289628,,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,IC50,=,6123.5,nM,5.21,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029246,KCVGRGGJFUVVRF-YFDLBNSHSA-N,inactive
CHEMBL5289646,,CO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,IC50,=,439.54,nM,6.36,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029205,DMKRZIKUGNDODB-SWXUPSNXSA-N,intermediate
CHEMBL5289821,,C[C@]12CCC[C@H](O)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,6295.06,nM,5.2,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029587,BPDDWXXSAPDKCQ-UJHGKSHTSA-N,inactive
CHEMBL5289932,,C[C@]12C=C(Br)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1840.77,nM,5.74,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029294,IRKKUPWSGGCPLW-JELDOXETSA-N,inactive
CHEMBL5290103,,C[C@]12CCC=CC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12,IC50,=,41975.9,nM,4.38,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029575,SHXCMOUXXLQOEC-XRMIONRASA-N,inactive
CHEMBL5290133,,CCCCCCC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,95.06,nM,7.02,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029174,STWCYMDPKKAXGU-JWQIIFQYSA-N,active
CHEMBL5290211,,CCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,439.54,nM,6.36,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029557,FACSJNDEAKXXDF-XTMJBTMZSA-N,intermediate
CHEMBL5290320,,CCCCO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,779.83,nM,6.11,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029193,HWFVQCGWTKCFKC-ZXZAQHALSA-N,intermediate
CHEMBL5290344,,C[C@]12C=CC(=O)C=C1[C@@H](CCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,319.89,nM,6.5,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029410,JHFBVLJSTCEBFF-YNDVRPKCSA-N,intermediate
CHEMBL5290446,,CCCCCC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,IC50,=,1798.87,nM,5.75,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029199,YDEPLDCHUBHZJP-VSTXHWDQSA-N,inactive
CHEMBL5290511,,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,130.02,nM,6.89,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029564,VTGGNLFKRWMFCH-XOQWRKILSA-N,intermediate
CHEMBL5290564,,C[C@]12CCC(=O)C=C1C(CCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,250.03,nM,6.6,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029399,IRWBNXXXIBHLAX-WMBLEVIOSA-N,intermediate
CHEMBL5290646,,C[C@]12C=CC(=O)C=C1[C@@H](c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,680.77,nM,6.17,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029408,YAFQLZMQEDRPBL-QDRUZAQNSA-N,intermediate
CHEMBL5290731,,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,IC50,=,3303.7,nM,5.48,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029263,YDDFIFPOTRPTLE-VQZJJIPLSA-N,inactive
CHEMBL5290751,,C[C@]12C=CC(=O)C=C1[C@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,699.84,nM,6.16,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029417,IRCMRSLUMHHOCX-VIJAQQJFSA-N,intermediate
CHEMBL5290784,,C[C@]12CCC(=O)C[C@@H]1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,3999.45,nM,5.4,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029219,MGUDNDBPVZPSQA-JOFNPIDHSA-N,inactive
CHEMBL5290788,,C[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,689.4549999999999,nM,6.255,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029213,PJMNEPMSGCRSRC-IEVKOWOJSA-N,intermediate
CHEMBL5290853,,CCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,IC50,=,8994.98,nM,5.05,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029554,OPURWDGXHMEFGV-QJAPXLAMSA-N,inactive
CHEMBL5290876,,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1C[C@@H](O)C2=O,IC50,=,8994.98,nM,5.05,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029654,PSWGXGPETCXINE-ROSLGNJOSA-N,inactive
CHEMBL5290922,,CO[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21,IC50,=,99083.19,nM,4.0,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029633,ZXHOGDYDNZUTSO-PQENSZJKSA-N,inactive
CHEMBL5290960,,C[C@]12CCC(=O)C=C1C=C(Cc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,288.84,nM,6.685,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029145,KIOCIZQSIWLMRI-AEFDYNLKSA-N,intermediate
CHEMBL5291085,,C[C@]12C=CC(=O)C=C1C(CCCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,100.0,nM,7.0,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029407,SAEPQRZIUGNGGW-JCVMJVTQSA-N,intermediate
CHEMBL5291132,,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,95060.48,nM,4.02,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029586,WQHGTBBZLJSFLR-AJQSKXSLSA-N,inactive
CHEMBL5291168,,CC(=O)O[C@H]1C2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1N=[N+]=[N-],IC50,=,23120.65,nM,4.64,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029480,IIMCQUSCHBBGLE-XONGFMGISA-N,inactive
CHEMBL5291192,,C[C@]12C=CC(=O)C=C1[C@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,590.2,nM,6.23,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029415,HVYZKGMSMITJFV-ZOIKUAMBSA-N,intermediate
CHEMBL5291212,,C[C@]12C[C@@H](CCCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,221819.64,nM,,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029299,DEVGTJOAQVMJHT-TVNRDORLSA-N,
CHEMBL5291258,,C[C@]12CC[C@@H]3C4CCC=CC4=CC(=O)[C@H]3[C@@H]1CCC2=O,IC50,=,33036.95,nM,4.48,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029578,AMNWQOATBFQMRP-MXDZRLJMSA-N,inactive
CHEMBL5291270,,C[C@]12CCC(=O)C=C1[C@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,3999.45,nM,5.4,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029346,GOFPYVGJAASCMJ-ZOIKUAMBSA-N,inactive
CHEMBL5291323,,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@]45O[C@H]4CCC[C@]35C)C1CCC2=O,IC50,=,11508.0,nM,4.94,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029486,ZNRBHIIJKRBGQS-KUGTWDHWSA-N,inactive
CHEMBL5291406,,CCCCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,419.76,nM,6.38,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029188,HWFVQCGWTKCFKC-KVAKACLVSA-N,intermediate
CHEMBL5291408,,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CBr,IC50,=,41975.9,nM,4.38,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029547,RNWHINRNRZWFAW-KUJXMBTLSA-N,inactive
CHEMBL5291483,,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6CC(=O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,IC50,=,4560.37,nM,5.34,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029250,BRRCISZKKVHEFV-JFDBTBFLSA-N,inactive
CHEMBL5291490,,COc1ccc(/C=C2/C[C@H]3[C@@H]4CC[C@H]5C[C@@H](OC(=O)C(F)(F)F)CC[C@]5(C)[C@H]4CC[C@]3(C)C2=O)cc1,IC50,=,6998.42,nM,5.16,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029226,ZPKDODLEXZKQDM-NGRUQFFCSA-N,inactive
CHEMBL53068,,C1=C(Cn2ccnc2)c2cccnc2CC1,IC50,=,613.2733333333333,nM,6.453333333333333,CHEMBL885077,50% in vitro inhibitory concentration against Cytochrome P450 19A1 from human placental microsomes by thiobarbituric acid assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1133604,J Med Chem,2000,1101380,DVAOHPCQHIOCSM-UHFFFAOYSA-N,intermediate
CHEMBL53290,,C1=C(CCCn2ccnc2)c2cccnc2CC1,IC50,=,219.895,nM,6.66,CHEMBL885077,50% in vitro inhibitory concentration against Cytochrome P450 19A1 from human placental microsomes by thiobarbituric acid assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1133604,J Med Chem,2000,1089064,JHKBLBMCCJQROB-UHFFFAOYSA-N,intermediate
CHEMBL53343,,COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,IC50,>,12500.0,nM,,CHEMBL3135122,Inhibition of human recombinant aromatase expressed in baculovirus infected insect cells using O-benzylfluorescein benzyl ester as substrate after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3132766,Medchemcomm,2013,13965525,KZNAGLGLKRUIPD-AWEZNQCLSA-N,
CHEMBL53644,,c1ccc2c(c1)CCCC2CCn1ccnc1,IC50,=,699.9200000000001,nM,6.16,CHEMBL885077,50% in vitro inhibitory concentration against Cytochrome P450 19A1 from human placental microsomes by thiobarbituric acid assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1133604,J Med Chem,2000,1082563,IWHDGKMFQQWLPU-UHFFFAOYSA-N,intermediate
CHEMBL5393912,,Clc1ccccc1Cn1cc(Cn2ccnn2)c2ccccc21,IC50,=,172.98,nM,6.76,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669431,PDIWXGPHSQSHLM-UHFFFAOYSA-N,intermediate
CHEMBL5393946,,Fc1ccccc1Cn1cc(Cn2ccnn2)c2ccccc21,IC50,=,419.76,nM,6.38,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669433,AONCJLNNZAFEKX-UHFFFAOYSA-N,intermediate
CHEMBL5394007,,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)N(CC(F)(F)F)c5ccccc5)C3O4)cc2)cn1,IC50,=,89.8,nM,7.05,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5325416,Eur J Med Chem,2023,25477395,FPZBBIRHMHUYGI-UHFFFAOYSA-N,active
CHEMBL5394067,,CCn1ccc2cccc(C(Cc3ccc(Br)cc3)n3ccnc3)c21,IC50,=,69.98,nM,7.16,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669425,JBTRRFCWWCBQHJ-UHFFFAOYSA-N,active
CHEMBL5394126,,O=c1ccc2ccc(Cn3cnnc3)cc2o1,IC50,=,31622.78,nM,4.5,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669632,PZNOHKXDGPHNOX-UHFFFAOYSA-N,inactive
CHEMBL5394223,,CCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,94184355.42,nM,5.42,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669386,WZEKNTXMXDXSAL-UHFFFAOYSA-N,inactive
CHEMBL5394232,,C1=NC=NC1C(c1ccccc1)c1ccccc1,IC50,=,25003.45,nM,4.6,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669936,JOOZSYMUUQZMIB-UHFFFAOYSA-N,inactive
CHEMBL5394424,,OC(c1cn(Cc2ccccc2Cl)c2ccccc12)n1ccnc1,IC50,=,53.95,nM,7.27,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5375941,Eur J Med Chem,2017,25669427,NGBVUYMHBOEJEJ-UHFFFAOYSA-N,active
