molecule_chembl_id,CDKGraph_41,CDKGraph_104,CDKGraph_189,CDKGraph_264,CDKGraph_303,CDKGraph_497,CDKGraph_806,CDKGraph_977,CDKGraph_1017
CHEMBL3326515,0,0,0,1,1,1,1,0,0
CHEMBL3326516,0,0,0,1,1,1,1,0,0
CHEMBL3326517,0,0,0,1,1,1,1,0,0
CHEMBL3326518,0,0,0,1,1,1,1,0,0
CHEMBL3326519,0,0,0,1,1,1,1,0,0
CHEMBL3326520,0,0,0,1,1,1,1,0,0
CHEMBL3326521,0,0,0,1,1,1,1,0,0
CHEMBL3326522,0,0,0,1,1,1,1,0,0
CHEMBL333185,0,1,1,1,0,0,0,1,1
CHEMBL334391,1,1,1,1,1,1,1,1,1
CHEMBL3349548,1,1,1,1,1,1,1,1,1
CHEMBL3349549,1,1,1,1,1,1,1,1,1
CHEMBL3349549,1,1,1,1,1,1,1,1,1
CHEMBL3349550,1,1,1,1,1,1,1,1,1
CHEMBL3349550,1,1,1,1,1,1,1,1,1
CHEMBL334958,0,0,1,1,0,0,0,1,1
CHEMBL3349655,1,1,1,1,1,1,1,1,1
CHEMBL3349655,1,1,1,1,1,1,1,1,1
CHEMBL3349656,1,1,1,1,1,1,1,1,1
CHEMBL3349656,1,1,1,1,1,1,1,1,1
CHEMBL3349657,1,1,1,1,1,1,1,1,1
CHEMBL3349657,1,1,1,1,1,1,1,1,1
CHEMBL3349658,1,1,1,1,1,1,1,1,1
CHEMBL3349658,1,1,1,1,1,1,1,1,1
CHEMBL3349659,1,1,1,1,1,1,1,1,1
CHEMBL3349659,1,1,1,1,1,1,1,1,1
CHEMBL3349856,1,1,1,1,1,1,1,1,1
CHEMBL3349856,1,1,1,1,1,1,1,1,1
CHEMBL3349864,1,1,1,1,1,1,1,1,1
CHEMBL3349864,1,1,1,1,1,1,1,1,1
CHEMBL334999,0,0,1,1,1,0,0,1,1
CHEMBL3350384,0,0,0,1,0,0,0,0,0
CHEMBL3350384,0,0,0,1,0,0,0,0,0
CHEMBL335050,0,0,0,1,1,0,0,0,0
CHEMBL335215,0,0,0,1,1,0,0,0,0
CHEMBL335408,1,1,1,1,1,1,1,1,1
CHEMBL335836,0,0,1,1,0,0,0,1,1
CHEMBL3359952,0,0,0,1,1,0,0,0,0
CHEMBL3359953,0,0,0,1,1,0,0,0,0
CHEMBL3359954,0,0,0,1,1,0,0,0,0
CHEMBL3359955,0,0,0,1,1,0,0,0,0
CHEMBL3359956,0,0,0,1,1,0,0,0,0
CHEMBL3359957,0,0,0,1,1,0,0,0,0
CHEMBL3359958,0,0,0,1,1,0,0,0,0
CHEMBL3359959,0,0,0,0,1,0,0,0,0
CHEMBL3359960,0,0,0,0,1,0,0,0,0
CHEMBL3359961,0,1,0,0,1,0,0,1,0
CHEMBL3359962,0,0,0,0,1,0,0,0,0
CHEMBL3359963,0,0,0,0,1,0,0,0,0
CHEMBL3359964,0,1,0,0,1,0,0,1,0
CHEMBL3359965,0,0,0,0,1,0,0,0,0
CHEMBL336102,0,1,0,1,0,1,0,1,1
CHEMBL336383,1,1,1,1,1,1,1,1,1
CHEMBL336387,1,1,1,1,1,1,1,1,1
CHEMBL336387,1,1,1,1,1,1,1,1,1
CHEMBL336616,0,0,1,1,0,0,0,1,1
CHEMBL336638,0,0,0,1,1,0,0,0,0
CHEMBL336708,0,0,1,1,1,0,0,1,1
CHEMBL337251,0,1,0,1,0,1,0,1,1
CHEMBL337750,0,0,1,1,0,0,0,1,1
CHEMBL338746,0,1,1,1,0,0,0,1,1
CHEMBL3401050,0,1,1,1,0,0,0,1,1
CHEMBL3401429,0,0,0,1,0,0,0,0,0
CHEMBL3407536,1,1,1,1,1,1,1,1,1
CHEMBL3407537,1,1,1,1,1,1,1,1,1
CHEMBL3407538,1,1,1,1,1,1,1,1,1
CHEMBL3407539,1,1,1,1,1,1,1,1,1
CHEMBL341386,0,0,0,1,1,0,0,0,0
CHEMBL3415152,0,0,0,1,1,1,0,0,0
CHEMBL3415153,0,0,0,1,1,1,0,0,0
CHEMBL3415154,0,0,0,1,1,1,1,0,0
CHEMBL3415155,0,0,0,1,1,1,1,0,0
CHEMBL3415156,0,0,0,1,1,1,1,0,0
CHEMBL3415157,0,0,0,1,1,1,1,0,0
CHEMBL3415158,0,0,0,1,1,1,1,0,0
CHEMBL3415159,0,0,0,1,1,1,1,0,0
CHEMBL3415160,0,0,0,1,1,1,1,0,0
CHEMBL3415161,0,0,0,1,1,1,1,0,0
CHEMBL3415162,0,0,0,1,1,1,1,0,0
CHEMBL3415163,0,0,0,1,1,1,1,0,0
CHEMBL3415164,0,0,0,1,1,1,1,0,0
CHEMBL3415165,0,0,0,1,1,1,1,0,0
CHEMBL3415166,0,0,0,1,1,1,1,0,0
CHEMBL3415167,0,0,0,1,1,1,1,0,0
CHEMBL3415168,0,0,0,1,1,1,1,0,0
CHEMBL3415169,0,0,0,1,1,1,1,1,1
CHEMBL3415170,0,0,0,1,1,1,1,0,0
CHEMBL3415171,0,0,0,1,1,1,1,0,0
CHEMBL3415172,0,0,0,1,1,1,1,0,0
CHEMBL3415173,0,0,0,1,1,1,1,0,0
CHEMBL3415174,0,0,0,1,1,1,0,0,0
CHEMBL3415175,0,0,0,1,1,1,0,0,0
CHEMBL341591,1,1,1,1,1,1,1,1,1
CHEMBL3421764,0,0,0,1,0,0,0,0,0
CHEMBL3421765,0,0,0,1,0,0,0,0,0
CHEMBL3421766,0,0,0,1,0,0,0,0,0
CHEMBL3421767,0,0,0,1,0,0,0,0,0
CHEMBL3421768,0,0,0,1,0,0,0,0,0
CHEMBL3421769,0,0,0,1,0,0,0,0,0
CHEMBL3421770,0,0,0,1,0,0,0,0,0
CHEMBL3421778,0,0,0,1,0,0,0,1,1
CHEMBL3421779,0,0,0,1,0,0,0,0,0
CHEMBL3421780,0,0,0,1,0,0,0,0,0
CHEMBL3421785,0,0,0,0,0,0,0,0,0
CHEMBL3421786,0,0,0,0,0,0,0,0,0
CHEMBL3422028,0,0,0,1,0,0,0,0,0
CHEMBL3422029,0,0,0,1,0,0,0,0,0
CHEMBL3422030,0,0,0,1,0,0,0,0,0
CHEMBL3422031,0,0,0,1,0,0,0,0,0
CHEMBL3422032,0,0,0,1,0,0,0,0,0
CHEMBL3422033,0,0,0,1,0,0,0,0,0
CHEMBL3422034,0,0,0,1,0,0,0,0,0
CHEMBL3422035,0,0,0,1,0,0,0,0,0
CHEMBL3422036,0,0,0,1,0,0,0,0,0
CHEMBL3422037,0,0,0,1,0,0,0,0,0
CHEMBL3422038,0,0,0,1,0,0,0,0,0
CHEMBL3422039,0,0,0,1,0,0,0,0,0
CHEMBL3422040,0,0,0,1,0,0,0,0,0
CHEMBL3422041,0,0,0,1,1,0,0,0,0
CHEMBL3422042,0,0,0,1,1,0,0,0,0
CHEMBL3422043,0,0,0,1,1,0,0,0,0
CHEMBL3422044,0,0,0,1,1,0,0,0,0
CHEMBL3422045,0,0,0,1,1,1,1,0,0
CHEMBL3422046,0,0,0,1,0,0,0,0,0
CHEMBL3422047,0,0,0,1,0,0,0,0,0
CHEMBL3422050,0,0,0,1,0,0,0,0,0
CHEMBL3422051,0,0,0,1,0,0,0,0,0
CHEMBL3422052,0,0,0,1,0,0,0,0,0
CHEMBL343072,0,0,0,1,1,0,0,0,0
CHEMBL343273,0,1,1,1,0,0,0,1,1
CHEMBL344904,0,0,1,1,1,0,0,1,1
CHEMBL346234,1,1,1,1,1,1,1,1,1
CHEMBL346929,0,1,1,1,0,0,0,1,1
CHEMBL346952,1,1,1,1,1,1,1,1,1
CHEMBL347302,0,0,0,0,1,0,0,0,0
CHEMBL348154,0,1,1,1,0,0,0,1,1
CHEMBL348263,0,0,0,0,0,0,0,0,0
CHEMBL348913,0,0,0,1,1,1,0,0,0
CHEMBL349300,1,1,1,1,1,1,0,1,1
CHEMBL349514,1,1,1,1,1,1,1,1,1
CHEMBL349704,1,1,1,1,1,1,1,1,1
CHEMBL349822,0,0,0,0,1,0,0,0,0
CHEMBL349851,1,1,1,1,1,1,1,1,1
CHEMBL349919,1,1,1,1,1,1,1,1,1
CHEMBL349963,1,1,1,1,1,1,1,1,1
CHEMBL350072,0,0,0,1,1,1,0,0,0
CHEMBL350074,1,1,1,1,1,1,1,1,1
CHEMBL350338,0,0,0,1,1,1,0,0,0
CHEMBL350713,1,1,1,1,1,1,1,1,1
CHEMBL350922,0,0,0,1,1,0,0,0,0
CHEMBL351167,0,0,0,1,1,0,0,0,0
CHEMBL351226,1,1,1,1,1,1,1,1,1
CHEMBL351271,0,0,0,0,1,0,0,0,0
CHEMBL351526,1,1,1,1,1,1,1,1,1
CHEMBL351850,1,1,1,1,1,1,1,1,1
CHEMBL352645,0,0,0,1,1,0,1,0,0
CHEMBL352891,1,1,1,1,1,1,1,1,1
CHEMBL353068,0,0,0,1,1,0,1,0,0
CHEMBL353571,1,1,1,1,1,1,1,1,1
CHEMBL354401,1,1,1,1,1,1,1,1,1
CHEMBL355681,0,0,0,1,1,0,1,0,0
CHEMBL355905,0,1,0,1,0,0,0,1,1
CHEMBL356594,0,0,0,0,1,0,1,0,0
CHEMBL357775,0,0,0,1,1,1,1,0,0
CHEMBL357775,0,0,0,1,1,1,1,0,0
CHEMBL358214,0,0,0,1,1,1,0,0,0
CHEMBL3582472,0,0,0,1,1,1,1,0,0
CHEMBL3582477,0,0,0,1,1,1,1,1,1
CHEMBL3582478,0,0,0,1,1,1,1,1,1
CHEMBL3582481,0,0,0,1,1,1,1,0,0
CHEMBL3589964,0,0,0,1,1,0,1,1,1
CHEMBL3589965,0,0,0,1,1,0,1,1,1
CHEMBL3589966,0,0,0,1,1,0,1,1,1
CHEMBL359116,0,0,0,0,1,0,0,0,0
CHEMBL359817,0,0,0,1,1,1,1,0,0
CHEMBL359942,0,0,0,1,1,1,1,0,0
CHEMBL360026,0,0,0,1,0,0,0,0,0
CHEMBL361653,0,0,0,1,0,0,0,0,0
CHEMBL361653,0,0,0,1,0,0,0,0,0
CHEMBL361872,0,0,0,1,0,0,0,0,0
CHEMBL3621226,0,1,1,1,0,0,0,1,1
CHEMBL362187,0,0,0,1,1,0,0,0,0
CHEMBL3622054,0,0,0,1,1,0,0,0,0
CHEMBL3622055,0,0,0,1,1,0,0,0,0
CHEMBL3622056,0,1,0,1,1,0,0,1,0
CHEMBL3622057,0,1,0,1,1,0,0,1,0
CHEMBL3622058,0,1,0,1,1,0,0,1,0
CHEMBL3622059,0,1,0,1,1,0,0,1,0
CHEMBL3622060,0,0,0,1,1,0,0,1,1
CHEMBL3622061,0,1,0,1,1,0,0,1,0
CHEMBL3622062,0,1,0,1,1,0,0,1,0
CHEMBL3622063,0,1,0,1,1,0,0,1,0
CHEMBL3622064,0,1,0,1,1,0,0,1,0
CHEMBL3622065,0,1,0,1,1,1,1,1,0
CHEMBL3622066,0,1,0,1,1,1,1,1,0
CHEMBL3622067,0,1,0,1,1,1,1,1,0
CHEMBL3622069,0,0,0,0,1,0,0,1,1
CHEMBL3622070,0,1,0,0,1,0,0,1,1
CHEMBL3622071,0,1,0,0,1,0,0,1,1
CHEMBL3622072,0,1,0,0,1,0,0,1,1
CHEMBL3622073,0,1,1,0,1,1,0,1,1
CHEMBL3622074,0,1,1,0,1,1,0,1,1
CHEMBL3622075,0,1,0,0,1,0,0,1,1
CHEMBL3622076,0,1,0,0,1,0,0,1,1
CHEMBL3622077,0,1,0,0,1,0,0,1,1
CHEMBL3622363,0,1,0,1,1,1,1,1,0
CHEMBL3622434,0,0,0,1,1,1,1,0,0
CHEMBL3622437,0,0,0,1,1,1,1,0,0
CHEMBL3622445,0,1,0,1,1,1,1,1,1
CHEMBL3623208,0,1,1,1,0,0,0,1,1
CHEMBL3623209,0,1,1,1,0,0,0,1,1
CHEMBL3623212,1,1,1,1,1,1,1,1,1
CHEMBL3623213,1,1,1,1,1,1,1,1,1
CHEMBL3623214,1,1,1,1,1,1,1,1,1
CHEMBL3623215,1,1,1,1,1,1,1,1,1
CHEMBL3623216,1,1,1,1,1,1,1,1,1
CHEMBL3623217,1,1,1,1,1,1,1,1,1
CHEMBL3623218,1,1,1,1,1,1,1,1,1
CHEMBL3623218,1,1,1,1,1,1,1,1,1
CHEMBL3623219,1,1,1,1,1,1,1,1,1
CHEMBL3623219,1,1,1,1,1,1,1,1,1
CHEMBL3623220,1,1,1,1,1,1,1,1,1
CHEMBL3623220,1,1,1,1,1,1,1,1,1
CHEMBL3623221,1,1,1,1,1,1,1,1,1
CHEMBL3623221,1,1,1,1,1,1,1,1,1
CHEMBL3623222,1,1,1,1,1,1,1,1,1
CHEMBL3623222,1,1,1,1,1,1,1,1,1
CHEMBL3623223,1,1,1,1,1,1,1,1,1
CHEMBL3623223,1,1,1,1,1,1,1,1,1
CHEMBL3623225,0,0,0,1,1,1,1,0,0
CHEMBL3623226,0,0,0,1,1,1,1,0,0
CHEMBL3623227,0,0,0,1,1,0,0,0,0
CHEMBL3623228,0,0,0,1,1,1,0,0,0
CHEMBL3623229,0,0,0,0,1,1,1,0,0
CHEMBL3623230,0,0,0,1,1,1,1,0,0
CHEMBL3623231,0,1,0,1,1,0,0,1,0
CHEMBL3623232,0,1,0,1,1,0,0,1,0
CHEMBL362441,0,0,0,1,0,0,0,0,0
CHEMBL362906,0,0,0,1,0,0,0,0,0
CHEMBL362968,0,0,0,0,0,0,0,0,0
CHEMBL363493,0,0,0,1,1,0,0,0,0
CHEMBL363493,0,0,0,1,1,0,0,0,0
CHEMBL363621,0,0,0,1,1,1,1,0,0
CHEMBL363626,0,0,0,1,0,0,0,0,0
CHEMBL363849,0,0,0,1,1,1,1,0,0
CHEMBL364080,0,0,0,1,1,1,1,0,0
CHEMBL364326,0,0,0,1,0,0,0,0,0
CHEMBL364956,0,0,0,1,1,1,1,0,0
CHEMBL365120,0,0,0,1,0,0,0,0,0
CHEMBL365314,0,0,0,1,1,1,1,0,0
CHEMBL365735,0,0,0,0,0,0,0,0,0
CHEMBL366460,0,0,0,1,0,0,0,0,0
CHEMBL366490,0,0,0,1,1,1,1,0,0
CHEMBL366570,0,0,0,1,1,1,1,0,0
CHEMBL366669,0,0,0,1,0,0,0,0,0
CHEMBL366772,0,0,0,1,1,1,1,0,0
CHEMBL366773,0,0,0,1,1,1,1,0,0
CHEMBL367149,0,0,0,0,0,0,0,0,0
CHEMBL367483,0,0,0,1,1,0,0,0,0
CHEMBL367719,0,0,0,1,1,0,0,0,0
CHEMBL368305,0,0,0,1,1,1,1,0,0
CHEMBL368631,1,1,1,1,1,1,1,1,1
CHEMBL368732,1,1,1,1,1,1,1,1,1
CHEMBL369471,0,0,0,1,1,1,1,0,0
CHEMBL369603,1,1,1,1,1,1,1,1,1
CHEMBL369623,0,0,0,1,1,1,1,0,0
CHEMBL370281,0,0,0,1,1,1,1,0,0
CHEMBL370317,0,0,0,1,0,0,0,0,0
CHEMBL370530,0,0,0,1,1,1,1,0,0
CHEMBL370822,0,0,0,0,1,0,0,0,0
CHEMBL371275,0,0,0,1,1,1,1,0,0
CHEMBL371430,0,0,0,1,0,0,0,0,0
CHEMBL371455,0,0,0,0,0,0,0,0,0
CHEMBL371509,0,0,0,1,1,1,1,0,0
CHEMBL371663,0,0,0,1,1,1,1,0,0
CHEMBL371742,0,0,0,1,1,1,1,0,0
CHEMBL372087,0,0,0,0,0,0,0,0,0
CHEMBL372256,0,0,0,0,0,0,0,0,0
CHEMBL372835,0,1,0,1,0,0,0,1,1
CHEMBL372999,0,0,1,1,1,1,1,1,1
CHEMBL373074,0,0,0,1,1,1,1,0,0
CHEMBL37321,0,1,1,1,0,0,0,1,1
CHEMBL373377,0,1,0,1,0,0,0,1,1
CHEMBL373427,0,1,0,0,0,0,0,1,0
CHEMBL374535,0,1,0,1,0,0,0,1,1
CHEMBL374651,0,1,0,0,0,0,0,1,0
CHEMBL3747562,0,0,0,1,1,1,1,1,1
CHEMBL374934,0,0,0,0,1,0,0,0,0
CHEMBL375043,0,0,0,1,1,0,0,0,0
CHEMBL375046,0,0,0,1,1,0,0,0,0
CHEMBL3751861,1,1,1,1,1,1,1,1,1
CHEMBL3751881,1,1,1,1,1,1,1,1,1
CHEMBL3751881,1,1,1,1,1,1,1,1,1
CHEMBL3751897,1,1,1,1,1,1,1,1,1
CHEMBL3751897,1,1,1,1,1,1,1,1,1
CHEMBL3751913,1,1,1,1,1,1,1,1,1
CHEMBL3751945,1,1,1,1,1,1,1,1,1
CHEMBL3751945,1,1,1,1,1,1,1,1,1
CHEMBL3751946,1,1,1,1,1,1,1,1,1
CHEMBL3751972,1,1,1,1,1,1,1,1,1
CHEMBL3751984,1,1,1,1,1,1,1,1,1
CHEMBL3751987,1,1,1,1,1,1,1,1,1
CHEMBL3752011,1,1,1,1,1,1,1,1,1
CHEMBL3752011,1,1,1,1,1,1,1,1,1
CHEMBL3752031,1,1,1,1,1,1,1,1,1
CHEMBL3752038,1,1,1,1,1,1,1,1,1
CHEMBL3752038,1,1,1,1,1,1,1,1,1
CHEMBL3752050,1,1,1,1,1,1,1,1,1
CHEMBL3752063,1,1,1,1,1,1,1,1,1
CHEMBL3752063,1,1,1,1,1,1,1,1,1
CHEMBL3752065,1,1,1,1,1,1,1,1,1
CHEMBL3752065,1,1,1,1,1,1,1,1,1
CHEMBL3752073,1,1,1,1,1,1,1,1,1
CHEMBL3752099,1,1,1,1,1,1,1,1,1
CHEMBL3752102,1,1,1,1,1,1,1,1,1
CHEMBL3752102,1,1,1,1,1,1,1,1,1
CHEMBL3752149,1,1,1,1,1,1,1,1,1
CHEMBL3752149,1,1,1,1,1,1,1,1,1
CHEMBL3752155,1,1,1,1,1,1,1,1,1
CHEMBL3752155,1,1,1,1,1,1,1,1,1
CHEMBL3752165,1,1,1,1,1,1,1,1,1
CHEMBL3752165,1,1,1,1,1,1,1,1,1
CHEMBL3752166,1,1,1,1,1,1,1,1,1
CHEMBL3752174,1,1,1,1,1,1,1,1,1
CHEMBL3752174,1,1,1,1,1,1,1,1,1
CHEMBL3752191,1,1,1,1,1,1,1,1,1
CHEMBL3752192,1,1,1,1,1,1,1,1,1
CHEMBL3752192,1,1,1,1,1,1,1,1,1
CHEMBL3752208,1,1,1,1,1,1,1,1,1
CHEMBL3752208,1,1,1,1,1,1,1,1,1
CHEMBL3752216,1,1,1,1,1,1,1,1,1
CHEMBL3752221,1,1,1,1,1,1,1,1,1
CHEMBL3752221,1,1,1,1,1,1,1,1,1
CHEMBL3752252,1,1,1,1,1,1,1,1,1
CHEMBL3752252,1,1,1,1,1,1,1,1,1
CHEMBL3752276,1,1,1,1,1,1,1,1,1
CHEMBL3752278,1,1,1,1,1,1,1,1,1
CHEMBL3752280,1,1,1,1,1,1,1,1,1
CHEMBL3752280,1,1,1,1,1,1,1,1,1
CHEMBL3752285,1,1,1,1,1,1,1,1,1
CHEMBL3752288,1,1,1,1,1,1,1,1,1
CHEMBL3752288,1,1,1,1,1,1,1,1,1
CHEMBL3752315,1,1,1,1,1,1,1,1,1
CHEMBL3752315,1,1,1,1,1,1,1,1,1
CHEMBL3752336,1,1,1,1,1,1,1,1,1
CHEMBL3752341,1,1,1,1,1,1,1,1,1
CHEMBL3752341,1,1,1,1,1,1,1,1,1
CHEMBL3752347,1,1,1,1,1,1,1,1,1
CHEMBL3752347,1,1,1,1,1,1,1,1,1
CHEMBL3752351,1,1,1,1,1,1,1,1,1
CHEMBL3752351,1,1,1,1,1,1,1,1,1
CHEMBL3752359,1,1,1,1,1,1,0,1,1
CHEMBL3752366,1,1,1,1,1,1,1,1,1
CHEMBL3752366,1,1,1,1,1,1,1,1,1
CHEMBL3752381,1,1,1,1,1,1,1,1,1
CHEMBL3752402,1,1,1,1,1,1,1,1,1
CHEMBL3752403,1,1,1,1,1,1,1,1,1
CHEMBL3752405,1,1,1,1,1,1,1,1,1
CHEMBL3752405,1,1,1,1,1,1,1,1,1
CHEMBL3752414,1,1,1,1,1,1,1,1,1
CHEMBL3752414,1,1,1,1,1,1,1,1,1
CHEMBL3752422,1,1,1,1,1,1,1,1,1
CHEMBL3752440,1,1,1,1,1,1,1,1,1
CHEMBL3752440,1,1,1,1,1,1,1,1,1
CHEMBL3752447,1,1,1,1,1,1,1,1,1
CHEMBL3752447,1,1,1,1,1,1,1,1,1
CHEMBL3752460,1,1,1,1,1,1,1,1,1
CHEMBL3752460,1,1,1,1,1,1,1,1,1
CHEMBL3752480,1,1,1,1,1,1,1,1,1
CHEMBL3752480,1,1,1,1,1,1,1,1,1
CHEMBL3752500,1,1,1,1,1,1,1,1,1
CHEMBL3752500,1,1,1,1,1,1,1,1,1
CHEMBL3752506,1,1,1,1,1,1,1,1,1
CHEMBL3752506,1,1,1,1,1,1,1,1,1
CHEMBL3752510,1,1,1,1,1,1,1,1,1
CHEMBL3752556,1,1,1,1,1,1,1,1,1
CHEMBL3752584,1,1,1,1,1,1,1,1,1
CHEMBL3752591,1,1,1,1,1,1,1,1,1
CHEMBL3752591,1,1,1,1,1,1,1,1,1
CHEMBL3752618,1,1,1,1,1,1,1,1,1
CHEMBL3752619,1,1,1,1,1,1,1,1,1
CHEMBL3752619,1,1,1,1,1,1,1,1,1
CHEMBL3752625,1,1,1,1,1,1,1,1,1
CHEMBL3752625,1,1,1,1,1,1,1,1,1
CHEMBL3752637,1,1,1,1,1,1,1,1,1
CHEMBL3752648,1,1,1,1,1,1,1,1,1
CHEMBL3752648,1,1,1,1,1,1,1,1,1
CHEMBL3752650,1,1,1,1,1,1,1,1,1
CHEMBL3752650,1,1,1,1,1,1,1,1,1
CHEMBL3752661,1,1,1,1,1,1,1,1,1
CHEMBL3752661,1,1,1,1,1,1,1,1,1
CHEMBL3752668,1,1,1,1,1,1,1,1,1
CHEMBL3752668,1,1,1,1,1,1,1,1,1
CHEMBL3752674,1,1,1,1,1,1,1,1,1
CHEMBL3752674,1,1,1,1,1,1,1,1,1
CHEMBL3752689,1,1,1,1,1,1,1,1,1
CHEMBL3752699,1,1,1,1,1,1,1,1,1
CHEMBL3752704,1,1,1,1,1,1,1,1,1
CHEMBL3752770,1,1,1,1,1,1,1,1,1
CHEMBL3752771,1,1,1,1,1,1,1,1,1
CHEMBL3752788,1,1,1,1,1,1,1,1,1
CHEMBL3752788,1,1,1,1,1,1,1,1,1
CHEMBL3752805,1,1,1,1,1,1,1,1,1
CHEMBL3752805,1,1,1,1,1,1,1,1,1
CHEMBL3752817,1,1,1,1,1,1,1,1,1
CHEMBL3752818,1,1,1,1,1,1,1,1,1
CHEMBL3752818,1,1,1,1,1,1,1,1,1
CHEMBL3752861,1,1,1,1,1,1,1,1,1
CHEMBL3752871,1,1,1,1,1,1,1,1,1
CHEMBL3752871,1,1,1,1,1,1,1,1,1
CHEMBL3752892,1,1,1,1,1,1,1,1,1
CHEMBL3752897,1,1,1,1,1,1,1,1,1
CHEMBL375292,0,0,0,1,1,1,1,0,0
CHEMBL3752939,1,1,1,1,1,1,1,1,1
CHEMBL3752954,1,1,1,1,1,1,1,1,1
CHEMBL3752973,1,1,1,1,1,1,1,1,1
CHEMBL3752973,1,1,1,1,1,1,1,1,1
CHEMBL3752976,1,1,1,1,1,1,1,1,1
CHEMBL3752976,1,1,1,1,1,1,1,1,1
CHEMBL3752983,1,1,1,1,1,1,1,1,1
CHEMBL3752994,1,1,1,1,1,1,1,1,1
CHEMBL3752994,1,1,1,1,1,1,1,1,1
CHEMBL3752998,1,1,1,1,1,1,1,1,1
CHEMBL3752998,1,1,1,1,1,1,1,1,1
CHEMBL3753000,1,1,1,1,1,1,1,1,1
CHEMBL3753034,1,1,1,1,1,1,1,1,1
CHEMBL3753034,1,1,1,1,1,1,1,1,1
CHEMBL3753063,1,1,1,1,1,1,1,1,1
CHEMBL3753063,1,1,1,1,1,1,1,1,1
CHEMBL3753084,1,1,1,1,1,1,1,1,1
CHEMBL3753084,1,1,1,1,1,1,1,1,1
CHEMBL3753089,1,1,1,1,1,1,1,1,1
CHEMBL3753089,1,1,1,1,1,1,1,1,1
CHEMBL3753104,1,1,1,1,1,1,1,1,1
CHEMBL3753109,1,1,1,1,1,1,1,1,1
CHEMBL3753109,1,1,1,1,1,1,1,1,1
CHEMBL3753112,1,1,1,1,1,1,1,1,1
CHEMBL3753120,1,1,1,1,1,1,1,1,1
CHEMBL3753169,1,1,1,1,1,1,1,1,1
CHEMBL3753169,1,1,1,1,1,1,1,1,1
CHEMBL3753182,1,1,1,1,1,1,1,1,1
CHEMBL3753191,1,1,1,1,1,1,1,1,1
CHEMBL3753191,1,1,1,1,1,1,1,1,1
CHEMBL3753196,1,1,1,1,1,1,1,1,1
CHEMBL3753258,1,1,1,1,1,1,1,1,1
CHEMBL3753258,1,1,1,1,1,1,1,1,1
CHEMBL3753272,1,1,1,1,1,1,1,1,1
CHEMBL3753272,1,1,1,1,1,1,1,1,1
CHEMBL3753279,1,1,1,1,1,1,1,1,1
CHEMBL3753281,1,1,1,1,1,1,1,1,1
CHEMBL3753281,1,1,1,1,1,1,1,1,1
CHEMBL3753297,1,1,1,1,1,1,1,1,1
CHEMBL3753307,1,1,1,1,1,1,1,1,1
CHEMBL3753307,1,1,1,1,1,1,1,1,1
CHEMBL3753352,1,1,1,1,1,1,1,1,1
CHEMBL3753352,1,1,1,1,1,1,1,1,1
CHEMBL3753369,1,1,1,1,1,1,1,1,1
CHEMBL3753373,1,1,1,1,1,1,1,1,1
CHEMBL3753373,1,1,1,1,1,1,1,1,1
CHEMBL3753375,1,1,1,1,1,1,1,1,1
CHEMBL3753398,1,1,1,1,1,1,1,1,1
CHEMBL3753398,1,1,1,1,1,1,1,1,1
CHEMBL3753403,1,1,1,1,1,1,1,1,1
CHEMBL3753403,1,1,1,1,1,1,1,1,1
CHEMBL3753425,1,1,1,1,1,1,1,1,1
CHEMBL3753425,1,1,1,1,1,1,1,1,1
CHEMBL3753439,1,1,1,1,1,1,1,1,1
CHEMBL3753447,1,1,1,1,1,1,1,1,1
CHEMBL3753447,1,1,1,1,1,1,1,1,1
CHEMBL3753463,1,1,1,1,1,1,1,1,1
CHEMBL3753505,1,1,1,1,1,1,1,1,1
CHEMBL3753548,1,1,1,1,1,1,1,1,1
CHEMBL3753573,1,1,1,1,1,1,1,1,1
CHEMBL3753582,1,1,1,1,1,1,1,1,1
CHEMBL3753593,1,1,1,1,1,1,1,1,1
CHEMBL3753611,1,1,1,1,1,1,1,1,1
CHEMBL3753611,1,1,1,1,1,1,1,1,1
CHEMBL3753620,1,1,1,1,1,1,1,1,1
CHEMBL3753620,1,1,1,1,1,1,1,1,1
CHEMBL3753629,1,1,1,1,1,1,1,1,1
CHEMBL3753645,1,1,1,1,1,1,1,1,1
CHEMBL3753667,1,1,1,1,1,1,1,1,1
CHEMBL3753667,1,1,1,1,1,1,1,1,1
CHEMBL3753695,1,1,1,1,1,1,1,1,1
CHEMBL3753724,1,1,1,1,1,1,1,1,1
CHEMBL3753736,1,1,1,1,1,1,1,1,1
CHEMBL3753773,1,1,1,1,1,1,1,1,1
CHEMBL3753776,1,1,1,1,1,1,1,1,1
CHEMBL3753778,1,1,1,1,1,1,1,1,1
CHEMBL3753803,1,1,1,1,1,1,1,1,1
CHEMBL3753803,1,1,1,1,1,1,1,1,1
CHEMBL3753810,1,1,1,1,1,1,1,1,1
CHEMBL3753810,1,1,1,1,1,1,1,1,1
CHEMBL3753824,1,1,1,1,1,1,1,1,1
CHEMBL3753842,1,1,1,1,1,1,1,1,1
CHEMBL3753845,1,1,1,1,1,1,1,1,1
CHEMBL3753855,1,1,1,1,1,1,1,1,1
CHEMBL3753920,1,1,1,1,1,1,1,1,1
CHEMBL3753920,1,1,1,1,1,1,1,1,1
CHEMBL3753928,1,1,1,1,1,1,1,1,1
