molecule_chembl_id,EStateC_6,EStateC_8,EStateC_10,EStateC_11,EStateC_12,EStateC_14,EStateC_15,EStateC_16,EStateC_17,EStateC_18,EStateC_20,EStateC_23,EStateC_24,EStateC_25,EStateC_28,EStateC_29,EStateC_31,EStateC_33,EStateC_34,EStateC_35,EStateC_36,EStateC_37,EStateC_52,EStateC_53,EStateC_69
CHEMBL319108,4.566678214495675,9.487867430922986,1.9968489386495336,0.0,2.047620464852608,0.0,2.329910097526666,0.0,0.0,0.2555518156336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.315523037918872,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL319160,1.6177670952231942,4.185350943007786,0.0,18.56264271715396,-0.2920361229273844,0.0,0.1285999941915376,3.5931261165224653,0.0,-1.0810780009922878,0.0,0.0,0.0,0.0,4.125039726047292,4.151960072600888,1.8919902343358297,0.0,11.55334279947623,18.712909891078528,0.0,0.0,0.0,12.655940089837516,0.0
CHEMBL319961,4.682586451030264,6.693527055548269,1.994856757579575,8.829923994289073,2.13209824053078,0.0,2.2091192920452043,2.574414390390888,0.0,0.0305333454060636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11970834530629,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL321729,2.2589387807592174,4.737584010456034,0.0,7.101401696481061,0.9219324124915746,0.0,-0.1150434618291758,0.9668310132695056,0.0,0.0,0.0,0.0,0.0,0.0,3.924553110730059,0.0,0.0,0.0,11.719570578231291,5.48423185941043,0.0,0.0,0.0,0.0,0.0
CHEMBL3219070,0.0,0.6861311885865455,0.0,18.89341902694401,0.0,0.0,0.0,1.0771787603930465,3.221367840346016,0.0,0.0,0.0,3.397361111111111,0.0,4.056923497411413,0.0,1.988373015873016,0.0,12.603476001511718,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3219071,0.0,0.7105226442428823,0.0,18.99610980579866,0.0,0.0,0.0,1.0845195578231297,3.19586745191904,0.0,0.0,0.0,3.3169864890400604,0.0,4.034204557601022,0.0,1.9825439342403628,0.0,12.603476001511716,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3219600,1.6066503702159365,1.631295587679516,1.8484618291761148,9.068632658310236,0.0,0.0,0.8712991307634171,3.333499149659864,0.0,0.0,0.0,0.0,2.8845509976769,0.0,4.125620590828924,0.0,0.0,0.0,12.449297996976568,5.180691688712521,0.0,0.0,0.0,0.0,0.0
CHEMBL3221175,3.413220742000504,0.0,0.0,5.656131739732929,0.0,0.0,-0.5821759259259258,2.179493627697995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21241522843705,12.157490551776268,10.96342403628118,0.0,0.0,0.0,0.0,0.0
CHEMBL322322,0.0,0.3604317838246409,0.0,14.681495756772934,0.0,2.069183125988508,0.0,2.131302780913173,0.0,0.0,4.86197306681999,0.0,0.0,8.956369052915806,7.616412844922345,1.840299469324767,1.670673947047955,0.0,22.11368149822175,4.623470860641191,0.0,0.0,-4.162514176109555,6.098331099827612,0.0
CHEMBL323197,9.09531856699446,0.6181384706596644,3.76575987621352,2.6322600676072896,0.0,0.0,2.054782006366013,0.2948431028747595,0.4096653229192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.585112764755102,13.480485323759131,5.351505576837917,5.825410289115646,0.0,0.0,0.0,0.0
CHEMBL323546,0.0,0.2613236961451244,0.0,15.952348884380813,0.0,0.0,-0.266296296296296,1.46989559712774,0.0,0.0,0.0,0.0,0.0,0.0,3.884545012066657,0.0,0.0,0.0,11.539229024943312,5.158954081632653,0.0,0.0,0.0,0.0,0.0
CHEMBL323585,4.21567723462204,1.7681389361300073,0.0,7.000865194843369,0.568264151339548,0.0,-0.1649537037037034,0.9440249433106578,0.0,0.0,0.0,0.0,0.0,0.0,3.885907468703735,0.0,0.0,0.0,11.351316137566137,5.097426303854875,0.0,0.0,0.0,0.0,0.0
CHEMBL324070,1.9396207404544208,0.0,0.0,31.74998093516969,-0.2054927773578572,0.0,0.0,3.233491876915815,1.5415381183337535,0.0,0.0,0.0,0.0,0.0,4.223443043580008,0.0,3.397961073318216,0.0,27.123697404887885,0.0,0.0,0.0,-3.7542404153019215,0.0,0.0
CHEMBL324290,3.282222604836241,0.0,4.031961451247165,13.469583445254443,0.0,0.0,0.0,4.427614413304349,0.0,0.0,5.652561875454191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.469389543236948,0.0,0.0,0.0,0.0,0.0
CHEMBL324326,0.0,1.5942797985177135,0.0,24.05804671274077,0.0,2.161050848969319,0.0,3.151009160091953,2.4831667034097595,0.0,0.0,0.0,0.0,8.922648816148929,4.119082307928635,0.0,4.344048985526259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245348,6.973537054259007,10.722910632036715,2.014587742504409,0.0,2.506749338624338,0.0,2.3105762497900404,0.0,0.0,0.1390450601536912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85051814787745,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245348,6.973537054259007,10.722910632036715,2.014587742504409,0.0,2.506749338624338,0.0,2.3105762497900404,0.0,0.0,0.1390450601536912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85051814787745,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245349,4.677903255437977,6.707504017230297,1.9919415312421265,10.700738096713025,2.1533895502645493,0.0,2.2103341128117924,1.3140639172335604,0.0,0.0397028927311666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04642092565524,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245350,4.69512264319308,7.799227143974618,2.0033738819601914,10.735900990293576,2.2602733161165696,0.0,2.241655484208019,1.3723655990173849,0.0,0.0596613205467373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.088491994083626,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245350,4.69512264319308,7.799227143974618,2.0033738819601914,10.735900990293576,2.2602733161165696,0.0,2.241655484208019,1.3723655990173849,0.0,0.0596613205467373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.088491994083626,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245353,4.708561429201311,9.042592741325327,2.0119835758377427,10.762015150084371,2.322746546149322,0.0,2.263971963523958,1.4016519956748132,0.0,0.0729215140869634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.127889929165324,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245353,4.708561429201311,9.042592741325327,2.0119835758377427,10.762015150084371,2.322746546149322,0.0,2.263971963523958,1.4016519956748132,0.0,0.0729215140869634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.127889929165324,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245356,6.3792869565299215,7.634633717789243,1.9943105210786487,8.38100058034131,2.1506619489317,0.0,2.200784462010268,2.2000838623123977,0.0,0.0187212379021091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18556215021972,5.305052115794742,0.0,0.0,0.0,0.0,0.0
CHEMBL3245356,6.3792869565299215,7.634633717789243,1.9943105210786487,8.38100058034131,2.1506619489317,0.0,2.200784462010268,2.2000838623123977,0.0,0.0187212379021091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18556215021972,5.305052115794742,0.0,0.0,0.0,0.0,0.0
CHEMBL3245357,4.651512070864975,6.566884929744778,1.9760567575795749,8.177146216511296,2.017936140505584,0.0,2.154835035336705,2.029214390390888,0.0,-0.0070666545939361,5.895400697303205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.093597234195176,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3245357,4.651512070864975,6.566884929744778,1.9760567575795749,8.177146216511296,2.017936140505584,0.0,2.154835035336705,2.029214390390888,0.0,-0.0070666545939361,5.895400697303205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.093597234195176,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL325346,0.0,0.3668246882086166,0.0,16.609965402929866,0.0,2.071491039681911,0.0,2.2225166561816563,0.0,0.0,4.90697274158216,0.0,0.0,8.94764868716705,7.616742629864924,1.844457671957672,1.6751848308767952,0.0,22.20187056807866,4.714563278632543,0.0,0.0,-4.0949048618285255,0.0,0.0
CHEMBL325461,1.9537908635676493,7.256791230955192,0.0,7.406522930357481,2.1312026014109344,0.0,0.0536602418745275,0.9820169595616028,0.0,-0.1614891581632653,0.0,0.0,0.0,0.0,4.114085490677752,0.0,0.0,0.0,12.837770691609975,5.842314814814815,0.0,0.0,0.0,0.0,0.0
CHEMBL32571,0.0,0.0933635676492818,0.0,8.777385427923848,-0.5029629629629633,0.0,-0.248310185185185,0.6809474468799888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4348264537424,12.097298437893675,5.667451814058957,0.0,0.0,0.0,0.0,0.0
CHEMBL3264672,1.4925761284022168,1.681661836124714,0.0,23.276760680776373,0.0,0.0,-0.0758717171018246,4.7348279314969615,0.0,0.0,0.0,0.0,0.0,0.0,8.247530403543298,1.521957957007144,1.5586418703283782,0.0,38.15211185505001,5.768188423788909,0.0,0.0,-3.608385369416179,0.0,0.0
CHEMBL3264675,0.0,1.605951745852222,0.0,24.595940098600583,0.0,0.0,0.0,4.0636529701301445,1.125872341552983,0.0,0.0,0.0,0.0,0.0,8.26790179747124,1.516991970612586,1.545331685143193,0.0,38.297079494883725,5.830688423788908,5.190591481040534,0.0,-3.624408069752064,0.0,0.0
CHEMBL3264679,5.142733977378781,1.5384043229478754,0.0,19.955546824514467,0.0,0.0,0.0,6.635728373324554,0.0,0.0,0.0,0.0,0.0,0.0,8.335005991206042,1.492793179985224,1.6009391614965902,0.0,26.785190176029268,16.61144305028853,0.0,0.0,-3.681118390504664,0.0,0.0
CHEMBL3264681,4.625269729799575,1.321699790236098,0.0,18.95785962459133,0.0,0.0,-0.0851705597365837,5.519594544818446,0.0,0.0,0.0,0.0,0.0,0.0,8.263105008590774,1.4722716380351106,1.544419099768195,0.0,38.63549715640056,16.544497930597068,0.0,0.0,-3.7157106297672313,0.0,0.0
CHEMBL3264682,4.43894356473202,1.247916563029092,0.0,18.62459398187821,0.0,0.0,-0.4972075967736209,5.1395929678474745,0.0,0.0,0.0,0.0,0.0,0.0,8.2434946690846,1.465604971368444,1.5259005812496766,0.0,38.80705965640056,21.315612480323423,0.0,0.0,-3.728178505806536,0.0,0.0
CHEMBL3264684,3.1215906893069985,1.2666478976797209,0.0,17.541192382966404,0.0,0.0,0.0,4.874119008266948,0.0,0.0,0.0,0.0,0.0,0.0,8.16846438379683,1.4577001987543667,1.5156070386464298,0.0,37.543801938222565,16.363335979357018,0.0,0.0,-3.727663125118593,0.0,0.0
CHEMBL3264685,4.648360923376355,1.2704770185157537,0.7273666474106817,16.76725821923031,0.0,0.0,0.0,5.84600735832133,0.0,0.0,0.0,0.0,0.0,0.0,8.25952594270516,1.467309549032843,1.5327099948299234,0.0,37.95418589834593,21.83624498393265,0.0,0.0,-3.7261132023676073,0.0,0.0
CHEMBL327239,3.843307193247669,2.195981906651549,0.0,7.16224678760393,0.0,0.0,-0.1152026643990922,0.9684722222222224,0.0,-0.5487500000000001,0.0,0.0,0.0,0.0,3.992955640589569,1.3823696145124715,0.0,0.0,24.36861929957168,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL328217,1.64002482814296,1.635430602796674,1.955541147014361,12.933789797931214,0.0,0.0,0.9718353174603178,3.6777865657537374,0.0,0.0,0.0,0.0,0.0,0.0,3.984457360827414,0.0,0.0,0.0,12.495996315192745,5.205138064880579,0.0,0.0,0.0,0.0,0.0
CHEMBL328546,4.084287266215026,4.157971781305115,0.0,7.226250629881582,0.0,0.0,-0.0578878495842773,0.9805541383219956,0.0,-0.5510005668934241,0.0,0.0,0.0,0.0,4.022392942905659,1.4691751700680271,0.0,0.0,24.918256487780297,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL328863,1.6177670952231942,4.185350943007786,0.0,18.56264271715396,-0.2920361229273844,0.0,0.1285999941915376,3.5931261165224653,0.0,-1.0810780009922878,0.0,0.0,0.0,0.0,4.125039726047292,4.151960072600888,1.8919902343358297,0.0,11.55334279947623,18.712909891078528,0.0,0.0,0.0,12.655940089837516,0.0
CHEMBL329500,0.0,0.0,0.0,19.664929519634608,0.0,0.0,0.0,1.5142241958511802,2.656089800117579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72555816618046,12.378970616024189,0.0,5.985833333333333,0.0,0.0,0.0,0.0
CHEMBL330452,1.9680602796674225,1.676795162509448,0.0,7.046283068783069,0.0,0.0,-0.3605730347694627,0.9398148148148152,0.0,-0.5586805555555556,0.0,2.4213236961451248,0.0,0.0,3.9469683799445705,0.0,0.0,0.0,23.17000818846057,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3313969,3.8617270565633657,1.5558448286722095,0.0,9.117152207327171,0.0,0.0,0.0,5.828236331569666,0.0,0.0,0.0,0.0,0.0,0.0,12.354293449639322,0.0,1.8274277210884355,0.0,0.0,0.0,0.0,14.788651738473169,0.0,0.0,0.0
CHEMBL3315157,3.6000477135298565,2.68562783446712,0.0,3.4636584047199124,-0.0501388888888891,0.0,-0.2190104035441331,2.138878758293441,0.0,-2.4156864134542704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93689355526161,12.369567428823382,0.0,5.406828677458638,0.0,0.0,0.0,0.0
CHEMBL331522,4.240499932318045,9.48236608445998,0.0,7.24974609798078,-0.0676014371798106,0.0,-0.2434397139122963,0.970320180477558,0.0,-0.5935245391583324,0.0,2.6326310661240315,0.0,0.0,4.051112365202753,0.0,0.0,0.0,24.861223297020626,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3326515,1.7723037656420593,0.8433342274007861,0.0,19.5777151290702,0.0,0.0,-0.4530882044175681,2.8919984830351906,0.0,0.0,0.0,0.0,0.0,0.0,8.202611016628875,0.0,1.7330555555555556,0.0,12.16654399722852,5.09885936318972,0.0,0.0,0.0,0.0,0.0
CHEMBL3326516,1.7694387518679546,0.8222209248266702,0.0,17.613651040918356,0.0,0.0,-0.4632125666624664,3.79562958529499,0.0,0.0,0.0,0.0,0.0,0.0,8.224028958805745,0.0,1.7270086923658352,0.0,12.224221466364323,5.113326955782313,0.0,0.0,0.0,0.0,3.4236861904362805
CHEMBL3326517,1.7669852394712604,0.7860570129809401,0.0,15.609712808702708,0.0,0.0,-0.4713787189258409,4.713206045848093,0.0,0.0,0.0,0.0,0.0,0.0,8.249099229969765,0.0,1.7195086923658351,0.0,12.27083669270177,5.124942182119762,0.0,0.0,0.0,0.0,6.897697481432375
CHEMBL3326518,3.799004892080289,0.8414396748266703,0.0,17.90667273513323,0.0,0.0,-0.4514938166624664,4.058528300336562,0.0,0.0,0.0,0.0,0.0,0.0,8.247466458805743,0.0,1.7423148148148146,0.0,12.233480725623584,5.122586215041572,0.0,0.0,0.0,0.0,0.0
CHEMBL3326519,1.756487862502924,0.9375250184886732,0.0,15.350774667368732,0.0,0.0,-0.5004828567229354,3.8875689381966456,0.0,0.0,0.0,0.0,0.0,0.0,8.245576814058957,0.0,1.6935733182161754,0.0,12.3443536627614,15.951289241796095,0.0,0.0,0.0,0.0,0.0
CHEMBL3326520,1.7557363873133174,0.7511785407587177,0.0,15.089181549137356,0.0,0.0,-0.4926460800369521,4.224844710836927,0.0,0.0,0.0,0.0,0.0,0.0,8.206564507747544,0.0,1.6917309145880577,0.0,12.254032851823856,5.108138341241847,0.0,0.0,0.0,5.9772117448014805,3.461804309565628
CHEMBL3326521,1.7581898997100116,0.7873424526044479,0.0,17.081870929195063,0.0,0.0,-0.4844799277735776,3.318517102441767,0.0,0.0,0.0,0.0,0.0,0.0,8.181494236583521,0.0,1.6992309145880573,0.0,12.207417625486409,5.096523114904398,0.0,0.0,0.0,5.965004763371015,0.0
CHEMBL3326522,1.769850253245365,0.807170315555056,0.0,17.56804686930634,0.0,0.0,-0.4612543566809426,3.82081461300978,0.0,0.0,0.0,0.0,0.0,0.0,8.227681287792894,0.0,1.7255555555555555,0.0,12.21315922356597,5.110474589527168,0.0,0.0,0.0,0.0,3.468501649122816
CHEMBL333185,4.119550320510818,4.2300631456286215,0.0,7.181065444696396,-0.0687358276643992,0.0,-0.2726577853363561,0.9597208049886624,0.0,-0.5880376039304611,0.0,2.580324074074074,0.0,0.0,4.015590221817224,0.0,0.0,0.0,24.42645053854876,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL334391,4.601820961409255,7.500169971878298,0.0,9.708213941989143,1.7232133781989476,0.0,2.524858440905711,0.752159611255481,0.0,-0.0550524980487552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39647582592582,6.181473699819434,0.0,0.0,0.0,0.0,0.0
CHEMBL3349548,4.546689933676767,4.726354761410226,5.827222105529285,8.126829858486605,1.812102807172252,0.0,1.8694573425929408,2.0020655773532767,0.0,-0.2117151806710335,5.887796243676024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99280633913345,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349549,4.713641161711598,9.155012291366909,2.0167072152935246,10.813493582886167,2.4223103531536063,0.0,2.281007336059872,1.409402636054422,0.0,0.0863279872134039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102097436260497,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349549,4.713641161711598,9.155012291366909,2.0167072152935246,10.813493582886167,2.4223103531536063,0.0,2.281007336059872,1.409402636054422,0.0,0.0863279872134039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102097436260497,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349550,4.696421773956496,7.879585460918884,2.00527486457546,10.8298121707871,2.3154265873015865,0.0,2.2496859646636445,1.3973972505668937,0.0,0.0663695593978332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.060026367832105,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349550,4.696421773956496,7.879585460918884,2.00527486457546,10.8298121707871,2.3154265873015865,0.0,2.2496859646636445,1.3973972505668937,0.0,0.0663695593978332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.060026367832105,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL334958,0.0,0.0,0.0,22.38020423910305,0.0,0.0,0.0,4.0826006760729,0.0,-0.8438117283950617,0.0,0.0,0.0,0.0,4.200332070070827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.097341409814952,0.0
CHEMBL3349655,4.713641161711598,9.155012291366909,2.0167072152935246,10.813493582886167,2.4223103531536063,0.0,2.281007336059872,1.409402636054422,0.0,0.0863279872134039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102097436260497,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349655,4.713641161711598,9.155012291366909,2.0167072152935246,10.813493582886167,2.4223103531536063,0.0,2.281007336059872,1.409402636054422,0.0,0.0863279872134039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102097436260497,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349656,4.696421773956496,7.879585460918884,2.00527486457546,10.8298121707871,2.3154265873015865,0.0,2.2496859646636445,1.3973972505668937,0.0,0.0663695593978332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.060026367832105,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349656,4.696421773956496,7.879585460918884,2.00527486457546,10.8298121707871,2.3154265873015865,0.0,2.2496859646636445,1.3973972505668937,0.0,0.0663695593978332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.060026367832105,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349657,4.727079947719829,10.481923807084964,2.025316909171076,10.814003056357992,2.48478358318636,0.0,2.3033238153758093,1.4224853290081467,0.0,0.0995881807536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14149537134219,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349657,4.727079947719829,10.481923807084964,2.025316909171076,10.814003056357992,2.48478358318636,0.0,2.3033238153758093,1.4224853290081467,0.0,0.0995881807536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14149537134219,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349658,4.818386532081969,8.433253891253983,2.022828876921139,10.904748444296605,2.427004414420088,0.0,1.772594521604939,1.419824971655329,0.0,0.2904814263668431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.825208874068451,12.252334713997325,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349658,4.818386532081969,8.433253891253983,2.022828876921139,10.904748444296605,2.427004414420088,0.0,1.772594521604939,1.419824971655329,0.0,0.2904814263668431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.825208874068451,12.252334713997325,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349659,4.835605919837071,9.731108442790443,2.034261227639204,10.874618893228652,2.5407382322763805,0.0,1.7961860200602544,1.4269566484001008,0.0,0.3104398541824138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84338118004063,12.27337024821152,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349659,4.835605919837071,9.731108442790443,2.034261227639204,10.874618893228652,2.5407382322763805,0.0,1.7961860200602544,1.4269566484001008,0.0,0.3104398541824138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84338118004063,12.27337024821152,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349856,4.636880117787856,8.602541427836567,2.3606443688586545,0.0,1.7558699976904333,0.0,1.8587824126564207,0.0,0.0,0.1703410808767953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417611738368189,12.363995522591754,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349856,4.636880117787856,8.602541427836567,2.3606443688586545,0.0,1.7558699976904333,0.0,1.8587824126564207,0.0,0.0,0.1703410808767953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417611738368189,12.363995522591754,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349864,4.636880117787856,8.602541427836567,2.3606443688586545,0.0,1.7558699976904333,0.0,1.8587824126564207,0.0,0.0,0.1703410808767953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417611738368189,12.363995522591754,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3349864,4.636880117787856,8.602541427836567,2.3606443688586545,0.0,1.7558699976904333,0.0,1.8587824126564207,0.0,0.0,0.1703410808767953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417611738368189,12.363995522591754,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL334999,0.0,0.0,0.0,17.507502572016463,0.0,0.0,0.0,3.0909793083900245,0.0,-1.3658950617283954,0.0,0.0,2.7355728423056465,0.0,4.144977324263039,0.0,0.0,11.32728269085412,0.0,0.0,0.0,0.0,0.0,11.865135879454662,0.0
CHEMBL3350384,2.1681291449852056,1.893136238345404,0.0,25.9012197630838,0.0,0.0,2.422214086251785,4.463483323380718,0.0,0.0,5.511959004078621,0.0,0.0,0.0,0.0,0.0,0.0,9.697864729970853,0.0,5.60866037657028,0.0,0.0,0.0,0.0,0.0
CHEMBL3350384,2.1681291449852056,1.893136238345404,0.0,25.9012197630838,0.0,0.0,2.422214086251785,4.463483323380718,0.0,0.0,5.511959004078621,0.0,0.0,0.0,0.0,0.0,0.0,9.697864729970853,0.0,5.60866037657028,0.0,0.0,0.0,0.0,0.0
CHEMBL335050,3.7834437591228713,0.0,0.0,22.47408541194256,0.124079743008314,0.0,0.0,4.575295538095864,0.0,0.0,0.0,0.0,0.0,0.0,4.183638825900731,0.0,2.117535903250189,0.0,0.0,5.241920818679477,0.0,0.0,0.0,0.0,0.0
CHEMBL335215,0.0,0.0,0.0,21.25790742840346,0.0620679012345675,0.0,0.0,3.75733276643991,0.0,0.0,0.0,0.0,0.0,0.0,4.140031144144901,0.0,2.061980347694633,0.0,0.0,0.0,0.0,0.0,0.0,11.94290263430475,0.0
CHEMBL335408,4.638018996178719,6.073453415076514,0.0,20.398540111330465,1.717568904360029,0.0,2.4313538322721344,2.003992210290912,0.0,-0.2306519878446742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31284431393933,6.370763665805828,0.0,0.0,0.0,0.0,0.0
CHEMBL335836,0.0,0.0,0.0,21.226244191092075,0.0,0.0,0.0,3.427646972369197,0.0,-1.293533950617284,0.0,0.0,0.0,0.0,4.021128537834887,0.0,0.0,11.493116024187454,0.0,0.0,0.0,0.0,0.0,11.93095378068923,0.0
CHEMBL3359952,1.6316429684444482,0.938273722701656,0.0,20.00166310584947,0.0,0.0,0.0,3.279033615812948,1.3729517487282643,0.0,0.0,0.0,0.0,0.0,4.0328722148207,0.0,1.9041808394681563,0.0,11.947673871141202,11.074625014803969,5.370267117075378,0.0,0.0,0.0,0.0
CHEMBL3359953,0.0,0.7436103605707614,0.0,18.10534924055003,0.0,0.0,0.0,2.182974551515525,1.2498154828710388,0.0,0.0,0.0,0.0,0.0,4.007193577352641,0.0,1.8682697064416387,0.0,22.627301501305773,5.739026596749811,5.320874112960152,0.0,0.0,0.0,0.0
CHEMBL3359954,2.0779096431608943,2.6540092844563343,0.0,20.212362242728847,0.0,0.0,0.0,3.410154499476949,1.3856524844198286,0.0,0.0,0.0,0.0,0.0,4.041605887403103,0.0,1.9092364368838155,0.0,11.986089488753093,11.481188064030324,5.390464799496393,0.0,0.0,0.0,0.0
CHEMBL3359955,3.9919795435706606,0.9578624553929108,0.0,20.16722867541416,0.1416875570273148,0.0,0.0,3.377449253104467,1.3811423656489707,0.0,0.0,0.0,0.0,0.0,4.040955715445896,0.0,1.908024052624556,0.0,11.987408578889143,11.540165687487114,5.389886305442625,0.0,0.0,0.0,0.0
CHEMBL3359956,0.0,1.9526638094934377,0.0,22.621925649101893,0.0,0.0,0.0,2.809154615421127,1.429199806593386,0.0,0.0,0.0,0.0,0.0,4.035050835447123,0.0,1.9151632519016173,0.0,11.910726663373287,5.826410856009071,5.3663240846154805,0.0,0.0,0.0,0.0
CHEMBL3359957,3.1876660903519163,0.8737768937268048,0.0,17.86162809989812,0.0,0.0,0.0,3.6994150344063295,1.3418458241627438,0.0,0.0,0.0,0.0,0.0,4.035860778914639,0.0,1.8985001648314377,0.0,11.996208949209247,16.45288098006886,5.384017117075379,0.0,0.0,0.0,0.0
CHEMBL3359958,4.684309058796364,0.7866286903373428,0.0,15.835879591133809,0.0,0.0,0.0,3.879049238837542,1.304114151374253,0.0,0.0,0.0,0.0,0.0,4.039245486964525,0.0,1.8919392400012824,0.0,12.052855124518013,22.03804997635431,5.400529037627702,0.0,0.0,0.0,0.0
CHEMBL3359959,0.0,0.7660148459444993,0.0,22.275534242146588,0.0,0.0,0.0307047325102884,2.428000875370554,0.0,0.0,0.0,0.0,0.0,0.0,3.935523513829999,0.0,1.749833999958008,0.0,12.234338816947044,5.746715639959687,0.0,0.0,0.0,0.0,0.0
CHEMBL3359960,0.0,0.8128857866353354,0.0,22.27277213549289,0.0,0.0,0.0487123832289781,2.5338478789128143,0.0,0.0,0.0,0.0,0.0,0.0,3.926897512439748,0.0,1.7521306531872007,0.0,12.11326172833433,5.706158588435375,0.0,0.0,0.0,0.0,0.0
CHEMBL3359961,0.0,0.2535598068098552,0.0,16.971227711890737,0.0,0.0,-0.0726383155736434,1.2444493581544216,0.0,-4.7375368688209765,0.0,0.0,0.0,0.0,3.8813087938027833,0.0,1.66939625896929,0.0,12.159039651016595,9.434438724940096,0.0,36.78008821214418,0.0,0.0,0.0
