molecule_chembl_id,SubFPC_0,SubFPC_1,SubFPC_2,SubFPC_3,SubFPC_4,SubFPC_11,SubFPC_13,SubFPC_17,SubFPC_22,SubFPC_48,SubFPC_84,SubFPC_87,SubFPC_132,SubFPC_134,SubFPC_136,SubFPC_168,SubFPC_170,SubFPC_171,SubFPC_176,SubFPC_178,SubFPC_179,SubFPC_180,SubFPC_181,SubFPC_183,SubFPC_210,SubFPC_213,SubFPC_273,SubFPC_274,SubFPC_278,SubFPC_286,SubFPC_287,SubFPC_288,SubFPC_289,SubFPC_294,SubFPC_295,SubFPC_296,SubFPC_297,SubFPC_299,SubFPC_300,SubFPC_301,SubFPC_302,SubFPC_304,SubFPC_306
CHEMBL3818725,2,5,3,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,5,2,5,2,0,1,1,7,0,0,0,2,2,1,2,0,16
CHEMBL3818728,2,8,4,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,2,1,2,1,2,11
CHEMBL381883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,5,2,1,1,3,0,4,0,0,9
CHEMBL3819184,2,7,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,5,2,5,1,0,0,0,7,0,0,0,2,2,1,1,1,14
CHEMBL3819549,2,6,4,2,3,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,0,1,1,2,2,0,13
CHEMBL382482,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,0,0,6,2,1,1,2,0,6,0,1,9
CHEMBL382500,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,20,3,1,0,0,0,0,11,0,0,0,0,1,5,0,0,19
CHEMBL382679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,3,0,0,20
CHEMBL3827037,1,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,0,0,14,0,0,0,2,0,5,0,2,15
CHEMBL382902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,4,0,0,20,4,1,0,0,0,0,9,0,0,0,0,1,4,0,0,18
CHEMBL383145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,3,6,0,0,0,2,0,0,0,0,1,1,0,0,19
CHEMBL383806,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,13
CHEMBL383807,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12,1,1,4,0,0,0,2,0,0,0,0,0,1,0,0,13
CHEMBL38439,2,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,8,0,1,9
CHEMBL38472,1,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,8,0,0,9
CHEMBL38472,1,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,8,0,0,9
CHEMBL38510,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,1,0,0,9
CHEMBL38550,2,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,10,0,1,9
CHEMBL386630,2,8,3,2,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,1,1,0,1,1,9
CHEMBL387386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,2,0,0,0,5,2,1,1,3,0,6,0,0,15
CHEMBL387518,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,3,0,4,0,0,17,4,3,4,0,0,0,8,0,0,0,0,1,2,0,0,15
CHEMBL387892,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3,0,0,15,3,1,2,0,0,0,10,0,0,0,0,1,3,0,0,13
CHEMBL388093,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,10,0,0,0,0,0,5,0,0,16
CHEMBL388187,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,4,0,0,7,0,0,0,0,0,3,0,0,16
CHEMBL388291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,0,0,4,0,0,16
CHEMBL388374,2,2,0,0,1,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,6,0,0,0,1,0,4,0,1,16
CHEMBL388375,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,1,4,0,0,0,0,0,6,0,0,17
CHEMBL388506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,0,0,4,0,0,16
CHEMBL388507,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,10,0,0,0,0,0,5,0,0,16
CHEMBL388515,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,4,0,0,5,0,0,0,0,0,3,0,0,16
CHEMBL388604,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,2,1,4,0,0,15,4,1,2,0,0,0,10,0,0,0,0,2,3,0,0,12
CHEMBL38877,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,4,0,1,9
CHEMBL388930,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,1,0,2,0,0,17,2,0,6,0,0,0,7,2,1,1,0,1,5,0,0,18
CHEMBL388959,0,2,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,12,1,1,5,0,0,0,3,0,0,0,0,2,1,1,0,14
CHEMBL3891718,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,4,1,1,22,8,0,4,0,0,0,22,0,0,0,0,4,9,0,0,25
CHEMBL3893614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,7,0,0,0,0,1,2,0,0,14
CHEMBL389433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,0,0,20,4,1,0,0,0,0,9,0,0,0,1,2,3,0,0,19
CHEMBL3894912,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,2,1,9,0,1,22
CHEMBL389924,2,2,0,0,1,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,0,3,0,1,16
CHEMBL389925,2,1,0,0,2,0,0,1,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,5,0,0,0,1,1,6,1,0,17
CHEMBL390077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,3,0,6,0,0,17
CHEMBL390078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,0,0,4,0,0,16
CHEMBL390079,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,0,0,4,0,0,16
CHEMBL390152,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3,0,0,15,3,1,2,0,0,0,10,0,0,0,0,1,4,0,0,13
CHEMBL390364,2,0,0,0,2,0,0,2,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,6,0,0,0,1,1,7,1,0,17
CHEMBL390496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,8,0,0,0,3,0,6,0,0,17
CHEMBL390569,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,11,2,1,2,0,0,0,6,0,0,0,1,1,3,0,0,12
CHEMBL3905734,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,3,2,1,1,0,0,5,0,0,21
CHEMBL390717,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,3,0,0,17,3,0,0,2,0,0,10,0,0,0,3,0,7,0,0,17
CHEMBL390731,2,1,0,0,2,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,8,0,0,0,1,1,9,1,0,17
CHEMBL3913908,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,2,1,9,0,1,21
CHEMBL3914106,1,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,0,1,0,0,2,1,3,1,1,22,3,1,9,0,1,1,12,0,0,0,5,3,7,1,0,25
CHEMBL39152,1,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,6,0,0,9
CHEMBL3916057,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,20
CHEMBL3919759,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,7,0,0,0,0,2,3,0,0,14
CHEMBL3922888,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,2,1,9,0,1,22
CHEMBL3923127,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,16
CHEMBL3924170,0,0,0,0,0,0,0,1,1,1,0,1,0,2,2,0,0,0,1,0,0,2,1,3,1,1,22,3,1,9,0,1,1,14,0,0,0,5,2,8,1,0,25
CHEMBL3924257,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,7,0,0,0,0,2,2,0,0,14
CHEMBL39248,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,1,1,2,9
CHEMBL39248,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,1,1,2,9
CHEMBL3925065,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,6,2,1,1,2,0,7,0,0,22
CHEMBL3926174,0,0,0,0,0,0,0,2,1,1,0,1,0,2,2,0,0,0,1,0,0,2,1,3,1,1,22,3,1,9,0,1,1,16,0,0,0,5,4,9,1,0,25
CHEMBL39275,2,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,5,0,1,9
CHEMBL3931836,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,7,0,0,0,0,0,19,0,0,0,2,1,9,0,1,22
CHEMBL3938615,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,0,1,9,0,0,22
CHEMBL39403,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,17,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,18
CHEMBL3941042,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,0,1,0,0,1,1,2,1,1,22,2,1,9,0,1,1,10,0,0,0,5,2,7,1,0,26
CHEMBL39423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,20,3,1,0,0,0,0,8,0,0,0,0,1,4,0,0,20
CHEMBL3942918,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,5,0,0,0,2,0,7,0,0,21
CHEMBL39434,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,0,0,2,1,3,1,2,9
CHEMBL39434,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,0,0,2,1,3,1,2,9
CHEMBL3944017,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,20
CHEMBL3948254,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,20
CHEMBL3948337,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,19,3,2,0,0,0,0,7,0,0,0,0,1,2,0,0,18
CHEMBL394855,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,5,0,0,0,1,1,3,1,0,15
CHEMBL39513,2,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,6,0,1,9
CHEMBL3951973,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,7,0,0,0,0,1,2,0,0,14
CHEMBL3952032,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,18,0,0,0,2,1,9,0,1,21
CHEMBL3959541,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,0,1,0,1,1,1,3,1,1,27,3,1,9,0,1,1,11,0,0,0,5,4,8,1,0,31
CHEMBL3960724,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,3,1,1,22,7,0,4,0,0,0,19,0,0,0,0,1,9,0,0,25
CHEMBL3961033,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,6,2,1,1,2,0,7,0,0,23
CHEMBL3961452,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,6,2,1,1,2,0,8,0,0,23
CHEMBL3964421,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,19,0,0,0,2,1,11,0,1,21
CHEMBL39661,2,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,9,0,1,9
CHEMBL39661,2,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,9,0,1,9
CHEMBL3968178,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,2,1,9,0,0,22
CHEMBL397728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,17,2,0,4,0,0,0,6,0,0,0,0,1,4,0,0,17
CHEMBL3977491,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,20
CHEMBL39781,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,3,0,1,9
CHEMBL39782,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,2,0,1,9
CHEMBL3980889,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,19,0,0,0,4,1,10,0,2,22
CHEMBL3983734,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,17,6,0,0,0,0,0,17,0,0,0,2,1,8,0,1,21
CHEMBL39840,2,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,7,0,0,0,1,0,11,0,1,9
CHEMBL3984531,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,3,2,1,1,0,0,4,0,0,21
CHEMBL399910,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,5,0,0,0,1,1,1,0,1,14
CHEMBL40125,1,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,4,0,0,9
CHEMBL402970,0,1,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,0,6,0,0,0,1,0,2,0,1,14
CHEMBL404225,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,1,3,2,0,0,0,3,0,0,0,1,0,1,0,1,18
CHEMBL40432,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,2,1,2,9
CHEMBL40432,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,2,1,2,9
CHEMBL404981,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,6,2,1,1,2,0,6,0,0,15
CHEMBL405881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,8,0,0,0,6,4,2,2,3,0,8,0,0,22
CHEMBL4060208,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,2,1,1,23,4,2,7,0,1,1,13,0,0,0,5,2,7,1,0,28
CHEMBL4063099,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3,0,0,21,3,1,2,0,0,0,10,0,0,0,0,0,5,0,0,19
CHEMBL4067000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,6,0,0,0,0,0,3,0,0,15
CHEMBL4068601,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,2,0,2,1,1,28,4,3,7,0,1,1,13,0,0,0,5,2,7,1,0,33
CHEMBL4070331,4,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,20,2,2,4,0,0,0,12,0,0,0,0,0,7,0,0,20
CHEMBL407092,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,2,0,0,7,2,1,1,2,0,7,0,0,21
CHEMBL4071689,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,6,0,0,0,0,0,4,0,0,16
CHEMBL4074186,4,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0,1,0,0,1,2,3,0,0,15,3,1,4,0,0,0,13,0,0,0,0,1,7,0,0,14
CHEMBL4077246,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,5,0,0,29,5,0,0,6,0,0,9,0,0,0,0,2,8,0,0,27
CHEMBL4077259,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,18,2,2,7,0,1,1,11,0,0,0,7,2,7,1,0,26
CHEMBL4078790,3,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,1,0,0,1,1,3,0,0,15,3,1,4,0,0,0,13,0,0,0,0,0,7,0,0,14
CHEMBL407953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,6,2,1,1,2,0,7,0,0,21
CHEMBL4080256,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,6,0,0,0,0,0,3,0,0,15
CHEMBL4080420,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,6,0,0,0,0,0,2,0,0,14
CHEMBL4080965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,16,2,1,2,0,0,0,5,0,0,0,0,0,1,0,0,14
CHEMBL4087613,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,0,0,15,3,1,2,0,0,0,10,0,0,0,0,0,4,0,0,13
CHEMBL4091260,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,20,2,2,4,0,0,0,10,0,0,0,0,0,3,0,0,18
CHEMBL409271,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,18,0,0,2,2,0,0,9,0,0,0,4,0,8,0,1,22
CHEMBL409448,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,7,4,2,2,2,0,8,0,0,22
CHEMBL4095313,2,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,1,1,3,0,0,15,3,1,2,0,0,0,13,0,0,0,1,0,7,0,1,14
CHEMBL4098297,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,15,3,1,0,0,0,0,6,0,0,0,0,0,3,0,0,15
CHEMBL4098604,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,24,3,2,7,0,1,1,11,0,0,0,5,2,7,1,0,30
CHEMBL4098990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,16,2,1,2,0,0,0,5,0,0,0,0,0,1,0,0,14
CHEMBL4099909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,16,2,1,2,0,0,0,5,0,0,0,0,0,1,0,0,14
CHEMBL4100188,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,0,0,21,3,1,2,0,0,0,10,0,0,0,0,0,5,0,0,19
CHEMBL4103066,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3,0,0,15,3,1,2,0,0,0,10,0,0,0,0,0,4,0,0,13
CHEMBL41033,2,7,2,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,3,1,0,1,2,10
CHEMBL41033,2,7,2,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,3,1,0,1,2,10
CHEMBL410525,8,9,5,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,0,3,0,1,15
CHEMBL4105495,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,0,0,15,3,1,2,0,0,0,10,0,0,0,0,0,4,0,0,13
CHEMBL41066,1,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,7,0,0,9
CHEMBL411316,2,7,3,2,1,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,1,1,0,1,1,10
CHEMBL4126284,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,18,3,0,4,0,1,1,8,0,0,0,2,0,6,0,1,22
CHEMBL4126996,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,18,3,0,4,0,1,1,8,0,0,0,2,0,6,0,1,23
CHEMBL4128368,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,18,3,0,4,0,1,1,8,0,0,0,0,0,6,0,0,23
CHEMBL4129721,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,3,0,4,0,1,1,9,0,0,0,1,0,5,0,1,22
CHEMBL413344,0,2,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,12,2,1,5,0,0,0,5,0,0,0,0,2,1,1,0,13
CHEMBL41429,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,17,4,1,0,0,0,0,8,0,0,0,0,1,4,0,0,17
CHEMBL41517,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,2,1,2,1,2,9
