molecule_chembl_id,EStateC_0,EStateC_1,EStateC_2,EStateC_3,EStateC_4,EStateC_5,EStateC_6,EStateC_7,EStateC_8,EStateC_9,EStateC_10,EStateC_11,EStateC_12,EStateC_13,EStateC_14,EStateC_15,EStateC_16,EStateC_17,EStateC_18,EStateC_19,EStateC_20,EStateC_21,EStateC_22,EStateC_23,EStateC_24,EStateC_25,EStateC_26,EStateC_27,EStateC_28,EStateC_29,EStateC_30,EStateC_31,EStateC_32,EStateC_33,EStateC_34,EStateC_35,EStateC_36,EStateC_37,EStateC_38,EStateC_39,EStateC_40,EStateC_41,EStateC_42,EStateC_43,EStateC_44,EStateC_45,EStateC_46,EStateC_47,EStateC_48,EStateC_49,EStateC_50,EStateC_51,EStateC_52,EStateC_53,EStateC_54,EStateC_55,EStateC_56,EStateC_57,EStateC_58,EStateC_59,EStateC_60,EStateC_61,EStateC_62,EStateC_63,EStateC_64,EStateC_65,EStateC_66,EStateC_67,EStateC_68,EStateC_69,EStateC_70,EStateC_71,EStateC_72,EStateC_73,EStateC_74,EStateC_75,EStateC_76,EStateC_77,EStateC_78
CHEMBL5278036,0.0,0.0,0.0,0.0,0.0,0.0,1.5877768750272114,0.0,0.0,0.0,0.0,18.941274111334835,0.0,0.0,0.0,0.0,2.770526444210309,1.4258820091822741,-1.636718907470395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139503947286835,0.0,0.0,0.0,0.0,11.832015699798438,0.0,5.2504560314458395,6.020345883723859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.474493461016348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278102,0.0,0.0,0.0,0.0,0.0,0.0,4.67688757138658,0.0,6.8232646499958,0.0,2.0049507905013857,10.768321907836699,2.0993173658352218,0.0,0.0,2.1992590099311338,1.346967592592593,0.0,0.022590033698664636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.058441078221925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278107,0.0,0.0,0.0,0.0,0.0,0.0,6.394471043818761,0.0,4.306876627194088,0.0,7.802598576467624,0.0,1.2098540249433105,0.0,0.0,2.3842236315822642,0.0,0.0,-0.3278104528848578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.451596592340643,5.944856623204838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278229,0.0,0.0,0.0,0.0,0.0,0.0,1.6069649494324818,0.0,0.747030062790344,0.0,0.0,20.23810219205844,0.0,0.0,0.0,0.010957315024775927,3.2076097072068466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0165057945542735,0.0,0.0,1.9864093938769263,0.0,0.0,12.418195074326029,5.101558844063215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278253,0.0,0.0,0.0,0.0,0.0,0.0,1.995374858276644,0.0,4.53658534632989,0.0,2.4077669123204837,0.0,-0.32529761904761956,0.0,0.0,0.6626483371126237,0.0,0.0,-1.1886928382464097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.578281669921054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278342,0.0,0.0,0.0,0.0,0.0,0.0,6.239642559554175,0.0,6.226398875136474,0.0,1.7787007905013856,0.0,0.996477229780801,0.0,0.0,1.429675781578065,0.0,0.0,-0.27278954868984595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76550991115633,5.836384400982615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278365,0.0,0.0,0.0,0.0,0.0,0.0,3.8660237551683254,0.0,11.09516443846057,0.0,2.4588436161501637,0.0,1.8817844545225488,0.0,0.0,1.4368118412488455,0.0,0.0,0.22359426177878605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56594544184371,11.519457064850732,5.619041792642983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278613,0.0,0.0,0.0,0.0,0.0,0.0,4.647471419123205,0.0,9.628098243155288,0.0,0.0,0.0,2.346610449735449,0.0,0.0,1.0657227891156469,0.0,0.0,0.21652447089947136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76223929463761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278675,0.0,0.0,0.0,0.0,0.0,0.0,2.1304980001259763,0.0,7.26686658845637,0.0,2.1030526423532376,0.0,1.0559504913076334,0.0,0.0,1.583755695179307,0.0,0.0,-0.5007992016250946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2303302941547,25.130345490047873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278956,0.0,0.0,0.0,0.0,0.0,0.0,9.73811815426737,0.0,4.585349439930292,0.0,0.0,0.0,0.9056188586545728,0.0,0.0,1.339976300705468,0.0,0.0,-1.1142413470017634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.625996560291284,5.502515366486101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5278979,0.0,0.0,0.0,0.0,0.0,0.0,4.226075352208785,0.0,5.562210306962291,0.0,0.0,5.781996724615772,1.6112363000755847,0.0,0.0,0.47723421621735174,2.8365930623792734,0.0,-0.10480764991181646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89603676230976,12.437943301938162,6.025481623204838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279060,0.0,0.0,0.0,0.0,0.0,0.0,4.539741879776602,0.0,6.501946701520113,5.864764739229025,1.8728674571680524,0.0,1.7325760582010572,0.0,2.980098970143613,1.9461251390988505,0.0,0.0,-0.03848210348954373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.433694491685564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279139,0.0,0.0,0.0,0.0,0.0,0.0,6.235988481040565,0.0,6.659556182812631,0.0,1.8646267164273116,0.0,1.441497543461829,0.0,0.0,1.879359042999917,0.0,0.0,-0.7433590010078099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47195916792643,24.940371866339127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279329,0.0,0.0,0.0,0.0,0.0,0.0,6.198751390988495,0.0,5.386958984210969,0.0,4.069626716427312,0.0,1.3797500944822372,0.0,0.0,2.6574289939741345,0.0,0.0,-0.12081392510707967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.407885566263545,5.6870788454270595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279458,0.0,0.0,0.0,0.0,0.0,0.0,6.74166408575725,0.0,8.3899881765978,0.0,1.9242563460569413,0.0,1.7737882653061219,0.0,0.0,2.0336875236205607,0.0,0.0,-0.013155549256739452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.716164528713232,6.26693995653817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279628,0.0,0.0,0.0,0.0,0.0,0.0,4.67688757138658,0.0,6.8232646499958,0.0,2.0049507905013857,10.768321907836699,2.0993173658352218,0.0,0.0,2.1992590099311338,1.346967592592593,0.0,0.022590033698664636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.058441078221925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279731,0.0,0.0,0.0,0.0,0.0,0.0,4.625647027201861,0.0,7.069096862013216,0.0,4.287324241023059,10.309228856373725,1.5543099413012829,0.0,0.0,0.6901564438276862,4.413750406798522,0.0,-0.12870534910146292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89401667611489,0.0,0.0,2.101701625094482,0.0,0.0,25.683473269352735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279752,0.0,0.0,0.0,0.0,0.0,0.0,4.693491486100614,0.0,8.178479725755107,0.0,2.028700790501386,10.477421969144501,1.982891010054159,0.0,0.0,2.269144785073007,1.269692916244143,0.0,0.07927762288850859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52089969423858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279864,0.0,0.0,0.0,0.0,0.0,0.0,4.50898236069119,0.0,5.260048500881835,0.0,5.788128031305115,0.0,1.7571999664063147,0.0,0.0,1.8930685468631907,0.0,0.0,-0.09056024029982335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35019569470733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616270472778184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5279883,0.0,0.0,0.0,0.0,0.0,0.0,6.86867293559348,0.0,8.886292740089864,0.0,5.986494787729907,0.0,2.335593820861677,0.0,0.0,2.091348379629631,0.0,0.0,-0.037248519778281475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.702179189207058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280054,0.0,0.0,0.0,0.0,0.0,0.0,6.893262513892699,0.0,13.473405445680045,0.0,4.394788595993953,0.0,1.8360366225431364,0.0,0.0,3.2391892423241817,0.0,0.0,-0.0162712575581474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3462555037908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280059,0.0,0.0,0.0,0.0,0.0,0.0,4.598758608381624,0.0,7.024465347663401,0.0,1.9196267164273115,10.296442797807266,1.5648723964894593,0.0,0.0,1.965558939108498,1.1699899612622828,0.0,-0.09884983362797195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05529696180181,6.503838104686319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280069,0.0,0.0,0.0,0.0,0.0,0.0,2.2020031940245235,0.0,6.532832826803561,0.0,6.412493307508188,0.0,1.595745464852607,0.0,0.0,1.9847885697488883,0.0,0.0,0.018856804295792395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2329757968002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7703040359662383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280326,0.0,0.0,0.0,0.0,0.0,0.0,1.9935711030807357,0.0,1.1099921994235755,0.0,0.0,21.323466538394086,0.0,0.0,5.921186231935032,0.0,2.855349826697526,1.4680562554239804,-1.5223305478642324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1755809641668,0.0,0.0,0.0,0.0,11.860643909303686,0.0,5.6727296939972796,6.113601269211388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05593033400792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280449,0.0,0.0,0.0,0.0,0.0,0.0,2.3287854833291344,0.0,5.540701268161585,0.0,0.0,16.79876295269919,2.0379485281767016,0.0,0.0,0.0,4.485769229759807,0.0,0.09407450711766208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.797291364089254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280521,0.0,0.0,0.0,0.0,0.0,0.0,2.1592817512807594,0.0,6.732734919585118,0.0,2.919897408037289,0.0,1.2894260204081625,0.0,0.0,1.7146365714495684,0.0,0.0,-0.5409334451373142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.224956774376416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280552,0.0,0.0,0.0,0.0,0.0,0.0,4.80534127771479,0.0,10.232031761778787,0.0,2.581449357520786,0.0,2.323185206181237,0.0,0.0,2.257261576698581,0.0,0.0,0.41830085506424797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.636081427941548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6630152037666917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280814,0.0,0.0,0.0,0.0,0.0,0.0,5.828102058775761,0.0,6.940289477654646,0.0,0.0,0.0,1.552353500041992,0.0,0.0,1.4612735668762462,0.0,0.0,-0.1840053644914752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35690195021229,5.378418144263879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5280921,0.0,0.0,0.0,0.0,0.0,0.0,6.968551009910136,0.0,6.842630674183255,0.0,5.968032092466617,0.0,2.436870695809186,0.0,0.0,1.5714906016418917,0.0,0.0,0.1920753417107579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.558322130160605,11.96202745411755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281055,0.0,0.0,0.0,0.0,0.0,0.0,4.889971419123205,0.0,8.713795745149913,0.0,7.296093067628286,0.0,2.3996670813387073,0.0,0.0,1.6177300642479215,0.0,0.0,0.6388046815948601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.443937940917108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281163,0.0,0.0,0.0,0.0,0.0,0.0,4.753799627684458,0.0,13.23436803136579,0.0,2.071388154027043,10.811709108001201,2.4542939257904495,0.0,0.0,2.3716726318734214,1.4384820986028461,0.0,0.11305915387294085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25122726878185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281207,0.0,0.0,0.0,0.0,0.0,0.0,6.840378641692486,0.0,9.872713259898887,0.0,0.0,8.575437807221926,3.943875151551553,0.0,0.0,1.461213860544218,2.2506229321033966,0.0,0.702432836181067,0.0,0.0,0.0,0.0,3.519642883713275,0.0,0.0,0.0,5.002918409252285,0.0,0.0,0.0,0.0,0.0,10.298603950573966,0.0,5.3654936006002725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281249,0.0,0.0,0.0,0.0,0.0,0.0,4.580606864659444,0.0,6.381052168163459,0.0,1.9037007905013856,9.979352796131971,1.4798991664567054,0.0,0.0,1.9239351644711054,0.8687888426975728,0.0,-0.12126118039808498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.013790986333827,6.490134400982615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281289,0.0,0.0,0.0,0.0,0.0,0.0,3.157761654268593,0.0,1.4369825410497954,0.0,0.0,26.239359436927835,0.0,0.0,0.0,0.0,5.315502051844209,2.238040773639062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.415096071854869,1.4906080969172044,0.0,1.556299983402707,0.0,0.0,27.241153610926233,16.74541763199597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7528885194931454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281414,0.0,0.0,0.0,0.0,0.0,0.0,5.7188701993653295,0.0,4.843640762613075,0.0,4.2178165154950875,0.0,1.198186833375325,0.0,0.0,1.0748846779873578,0.0,0.0,-0.3220609200470308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.274827120280314,5.3271681442638785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5281465,0.0,0.0,0.0,0.0,0.0,0.0,4.9552067586293775,0.0,11.903092469240784,0.0,2.6217932728647013,0.0,2.522884280255311,0.0,0.0,1.7982856198034771,0.0,0.0,0.7436268187830687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.455110780423281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
